VARID,DOCULECT,GLOSS,VALUE_ORG,SINGULAR,PLURAL,FORM,CONCEPT,POS,BEFORE_PARSE,PARSED
0.0,ToroTegu,"gourd (no neck, small hole, for carrying water or sprinkling)",kàsù-tóŋó,kàsù-tóŋó,,,GOURD,noun,kàsù-tóŋó,kàsù-tóŋó
0.0,YandaDom,"gourd (no neck, small hole, for carrying water or sprinkling)",cɛ́mɛ̀,cɛ́mɛ̀,,,GOURD,noun,cɛ́mɛ̀,cɛ́-mɛ̀
0.0,YornoSo,"gourd (no neck, small hole, for carrying water or sprinkling)",kɛ́mɛ́,kɛ́mɛ́,,,GOURD,noun,kɛ́mɛ́,kɛ́-mɛ́
0.0,BankanTey,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog","ǹjɛ̀-góndó, ǹjɛ̀-tɛ̀ŋgɛ̂:",ǹjɛ̀-góndó,,,BOWL,noun,ǹjɛ̀-góndó,ǹjɛ̀gó-ndó
1.0,BankanTey,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog","ǹjɛ̀-góndó, ǹjɛ̀-tɛ̀ŋgɛ̂:",ǹjɛ̀-tɛ̀ŋgɛ̂:,,,,noun,ǹjɛ̀-tɛ̀ŋgɛ̂:,ǹjɛ̀tɛ̀-ŋgɛ̂ɛ̂
0.0,BenTey,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",ìnjɛ̀-kóró,ìnjɛ̀-kóró,,,BOWL,noun,ìnjɛ̀-kóró,ìnjɛ̀-kóró
0.0,JamsayGourou,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",ìsù kóró,ìsù kóró,,,BOWL,noun,ìsù kóró,ìsùkó-ró
0.0,JamsayDouentza,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",ìjí kórò,ìjí kórò,,,BOWL,noun,ìjí kórò,ìjíkó-rò
0.0,Nanga,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",nɛ̀rⁿì-góndó,nɛ̀rⁿì-góndó,,,BOWL,noun,nɛ̀rⁿì-góndó,nɛ̀rⁿì-gó-ndó
0.0,PergeTegu,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",ìsù-kóró,ìsù-kóró,,,BOWL,noun,ìsù-kóró,ìsùkó-ró
0.0,TogoKan,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",ìsí-kóró,ìsí-kóró,,,BOWL,noun,ìsí-kóró,ìsíkó-ró
0.0,TommoSoTongoTongo,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",gɛ̀-gɛ̀mmɛ́,gɛ̀-gɛ̀m-mɛ́,,,BOWL,noun,gɛ̀-gɛ̀m-mɛ́,gɛ̀gɛ̀-m-mɛ́
0.0,ToroTegu,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",něn nè:sè,něn nè:sè,,,BOWL,noun,něn nè:sè,něn-nèèsè
0.0,YornoSo,"bowl, pan, trough, or concave waterjar shard where one puts water or food for a dog",gì-gɛ̀mɛ́,gì-gɛ̀mɛ́,,,BOWL,noun,gì-gɛ̀mɛ́,gìgɛ̀-mɛ́
0.0,BankanTey,"trough (of wood or metal, for drinking or to beat as a drum)",góndó,góndó,,,TROUGH,noun,góndó,gó-ndó
0.0,BenTey,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,Bunoge,"trough (of wood or metal, for drinking or to beat as a drum)",ʔàgàlà:wó,ʔàgàlà:wó,,,TROUGH,noun,ʔàgàlà:wó,ʔàgà-lààwó
0.0,DogulDomBendiely,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,DogulDomKundialang,"trough (of wood or metal, for drinking or to beat as a drum)",kórò,kórò,,,TROUGH,noun,kórò,kórò
0.0,DonnoSo,"trough (of wood or metal, for drinking or to beat as a drum)","kórò (very big), kòr-î: (small)",kórò ,,,TROUGH,noun,kórò ,kórò
1.0,DonnoSo,"trough (of wood or metal, for drinking or to beat as a drum)","kórò (very big), kòr-î: (small)",kòr-î: ,,,,noun,kòr-î: ,kòríì
0.0,JamsayGourou,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,JamsayDouentza,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,Mombo,"trough (of wood or metal, for drinking or to beat as a drum)",tóŋgólò,tóŋgólò,,,TROUGH,noun,tóŋgólò,tó-ŋgó-lò
0.0,BonduSoNajamba,"trough (of wood or metal, for drinking or to beat as a drum)",góndú\\góndí,góndú,góndí,,TROUGH,noun,góndú,gó-ndú
0.0,Nanga,"trough (of wood or metal, for drinking or to beat as a drum)",góndó,góndó,,,TROUGH,noun,góndó,gó-ndó
0.0,Penange,"trough (of wood or metal, for drinking or to beat as a drum)",tóŋgóló,tóŋgóló,,,TROUGH,noun,tóŋgóló,tó-ŋgó-ló
0.0,PergeTegu,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,TebulUre,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,TogoKan,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,TommoSoTongoTongo,"trough (of wood or metal, for drinking or to beat as a drum)",kólóndó,kóló-n-dó,,,TROUGH,noun,kóló-n-dó,kóló-ndó
0.0,TomoKanSegue,"trough (of wood or metal, for drinking or to beat as a drum)",kóró (wooden),kóró ,,,TROUGH,noun,kóró ,kóró
0.0,ToroTegu,"trough (of wood or metal, for drinking or to beat as a drum)",párá,párá,,,TROUGH,noun,párá,párá
0.0,YandaDom,"trough (of wood or metal, for drinking or to beat as a drum)",kórò,kórò,,,TROUGH,noun,kórò,kórò
0.0,YornoSo,"trough (of wood or metal, for drinking or to beat as a drum)",kóró,kóró,,,TROUGH,noun,kóró,kóró
0.0,BankanTey,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,BenTey,modern cooking pot (e.g. ceramic or iron),bármá,bármá,,,COOKING POT,noun,bármá,bár-má
0.0,Bunoge,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,DogulDomKundialang,modern cooking pot (e.g. ceramic or iron),bármɛ̀,bármɛ̀,,,COOKING POT,noun,bármɛ̀,bár-mɛ̀
0.0,DonnoSo,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,JamsayDouentza,modern cooking pot (e.g. ceramic or iron),bármá,bármá,,,COOKING POT,noun,bármá,bár-má
0.0,Mombo,modern cooking pot (e.g. ceramic or iron),bárúmà,bárúmà,,,COOKING POT,noun,bárúmà,bárú-mà
0.0,BonduSoNajamba,modern cooking pot (e.g. ceramic or iron),bármá\\bármɛ́,bármá,bármɛ́,,COOKING POT,noun,bármá,bár-má
0.0,Nanga,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,Penange,modern cooking pot (e.g. ceramic or iron),"bármà, ɛ̀jɛ̀ (y-)",bármà,,,COOKING POT,noun,bármà,bár-mà
1.0,Penange,modern cooking pot (e.g. ceramic or iron),"bármà, ɛ̀jɛ̀ (y-)",ɛ̀jɛ̀ ,y-ɛ̀jɛ̀,,,noun,ɛ̀jɛ̀ ,ɛ̀jɛ̀
0.0,PergeTegu,modern cooking pot (e.g. ceramic or iron),bármɛ̀,bármɛ̀,,,COOKING POT,noun,bármɛ̀,bár-mɛ̀
0.0,TebulUre,modern cooking pot (e.g. ceramic or iron),bármá,bármá,,,COOKING POT,noun,bármá,bár-má
0.0,Tiranige,modern cooking pot (e.g. ceramic or iron),bàràmá ~ bármá,bàràmá,,,COOKING POT,noun,bàràmá,bàrà-má
1.0,Tiranige,modern cooking pot (e.g. ceramic or iron),bàràmá ~ bármá,bármá,,,,noun,bármá,bár-má
0.0,TogoKan,modern cooking pot (e.g. ceramic or iron),bárⁿúwⁿá,bárⁿúwⁿá,,,COOKING POT,noun,bárⁿúwⁿá,bárⁿú-wⁿá
0.0,TommoSoTongoTongo,modern cooking pot (e.g. ceramic or iron),bármá,bár-má,,,COOKING POT,noun,bár-má,bár-má
0.0,TomoKanSegue,modern cooking pot (e.g. ceramic or iron),"ʔìnà-jɛ́yⁿ, bàràmá",ʔìnà-jɛ́yⁿ,,,COOKING POT,noun,ʔìnà-jɛ́yⁿ,ʔìnà-jɛ́y-ⁿ
1.0,TomoKanSegue,modern cooking pot (e.g. ceramic or iron),"ʔìnà-jɛ́yⁿ, bàràmá",bàràmá,,,,noun,bàràmá,bàrà-má
0.0,ToroTegu,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,YandaDom,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,YornoSo,modern cooking pot (e.g. ceramic or iron),bármà,bármà,,,COOKING POT,noun,bármà,bár-mà
0.0,BenTey,"basket made with branches used to filter fruit juices (tamarind, wild grape)",sègérè,sègérè,,,BASKET,noun,sègérè,sègé-rè
0.0,JamsayDouentza,"basket made with branches used to filter fruit juices (tamarind, wild grape)",sì-sèg-î:ⁿ,sì-sèg-î:ⁿ,,,BASKET,noun,sì-sèg-î:ⁿ,sìsè-gíì-ⁿ
0.0,Mombo,"basket made with branches used to filter fruit juices (tamarind, wild grape)",sɛ̀gí,sɛ̀gí,,,BASKET,noun,sɛ̀gí,sɛ̀-gí
0.0,Nanga,"basket made with branches used to filter fruit juices (tamarind, wild grape)",òmòrò-tɛ̀sî,òmòrò-tɛ̀sî,,,BASKET,noun,òmòrò-tɛ̀sî,òmòrò-tɛ̀sî
0.0,TommoSoTongoTongo,"basket made with branches used to filter fruit juices (tamarind, wild grape)",sìŋgìlì-ý,sìŋgì-lì-ý,,,BASKET,noun,sìŋgì-lì-ý,sì-ŋgì-lìý
0.0,BenTey,"glass (material, e.g. bottle or window)",wɛ́:rù,wɛ́:rù,,,GLASS,noun,wɛ́:rù,wɛ́ɛ́rù
0.0,DogulDomKundialang,"glass (material, e.g. bottle or window)",wɛ̂:r,wɛ̂:r,,,GLASS,noun,wɛ̂:r,wɛ̂ɛ̂r
0.0,DonnoSo,"glass (material, e.g. bottle or window)",wɛ́:rù,wɛ́:rù,,,GLASS,noun,wɛ́:rù,wɛ́ɛ́rù
0.0,JamsayDouentza,"glass (material, e.g. bottle or window)",vítrù,vítrù,,,GLASS,noun,vítrù,vít-rù
0.0,BonduSoNajamba,"glass (material, e.g. bottle or window)",bùtêl-ŋgò\\bùtêl,bùtêl-ŋgò,bùtêl,,GLASS,noun,bùtêl-ŋgò,bùtê-l-ŋgò
0.0,Nanga,"glass (material, e.g. bottle or window)",wɛ́:rì,wɛ́:rì,,,GLASS,noun,wɛ́:rì,wɛ́ɛ́rì
0.0,PergeTegu,"glass (material, e.g. bottle or window)",wɛ́:rù,wɛ́:rù,,,GLASS,noun,wɛ́:rù,wɛ́ɛ́rù
0.0,Tiranige,"glass (material, e.g. bottle or window)",wɛ́:rí,wɛ́:rí,,,GLASS,noun,wɛ́:rí,wɛ́ɛ́rí
0.0,TogoKan,"glass (material, e.g. bottle or window)",wɛ́:rú,wɛ́:rú,,,GLASS,noun,wɛ́:rú,wɛ́ɛ́rú
0.0,TommoSoTongoTongo,"glass (material, e.g. bottle or window)",wɛ́ɛ̀rù,wɛ́ɛ̀rù,,,GLASS,noun,wɛ́ɛ̀rù,wɛ́ɛ̀rù
0.0,ToroTegu,"glass (material, e.g. bottle or window)",dígì,dígì,,,GLASS,noun,dígì,dí-gì
0.0,YornoSo,"glass (material, e.g. bottle or window)",wɛ̂:r,wɛ̂:r,,,GLASS,noun,wɛ̂:r,wɛ̂ɛ̂r
0.0,BankanTey,spoon,kúyɛ̂:r,kúyɛ̂:r,,,SPOON,noun,kúyɛ̂:r,kúyɛ̂ɛ̂-r
0.0,BenTey,spoon,sɔ́kɔ́lɛ̀,sɔ́kɔ́lɛ̀,,,SPOON,noun,sɔ́kɔ́lɛ̀,sɔ́kɔ́-lɛ̀
0.0,DogulDomKundialang,spoon,kíyɛ̀:r,kíyɛ̀:r,,,SPOON,noun,kíyɛ̀:r,kíyɛ̀ɛ̀-r
0.0,DonnoSo,spoon,kùwɛ́:rù,kùwɛ́:rù,,,SPOON,noun,kùwɛ́:rù,kùwɛ́ɛ́-rù
0.0,JamsayDouentza,spoon,sɔ́kɔ́llɔ̀,sɔ́kɔ́llɔ̀,,,SPOON,noun,sɔ́kɔ́llɔ̀,sɔ́kɔ́-llɔ̀
0.0,Mombo,spoon,kùwɛ́rì,kùwɛ́rì,,,SPOON,noun,kùwɛ́rì,kùwɛ́-rì
0.0,BonduSoNajamba,spoon,gɔ̀njɔ̀rɔ̂:\\gɔ̀njɔ̀rɛ̂: = gɔ̀njɛ̀rɛ̂:,gɔ̀njɔ̀rɔ̂:,gɔ̀njɔ̀rɛ̂: ,,SPOON,noun,gɔ̀njɔ̀rɔ̂:,gɔ̀n-jɔ̀rɔ̂ɔ̂
1.0,BonduSoNajamba,spoon,gɔ̀njɔ̀rɔ̂:\\gɔ̀njɔ̀rɛ̂: = gɔ̀njɛ̀rɛ̂:,gɔ̀njɔ̀rɔ̂:,gɔ̀njɛ̀rɛ̂:,,,noun,gɔ̀njɔ̀rɔ̂:,gɔ̀n-jɔ̀rɔ̂ɔ̂
0.0,Nanga,spoon,"kíwɛ̂r, kíwɛ́rì",kíwɛ̂r,,,SPOON,noun,kíwɛ̂r,kíwɛ̂-r
1.0,Nanga,spoon,"kíwɛ̂r, kíwɛ́rì",kíwɛ́rì,,,,noun,kíwɛ́rì,kíwɛ́-rì
0.0,PergeTegu,spoon,sɔ́kɔ́lɛ̀,sɔ́kɔ́lɛ̀,,,SPOON,noun,sɔ́kɔ́lɛ̀,sɔ́kɔ́-lɛ̀
0.0,TebulUre,spoon,kúwɛ́rù,kúwɛ́rù,,,SPOON,noun,kúwɛ́rù,kúwɛ́-rù
0.0,Tiranige,spoon,kúyɛ́:rí,kúyɛ́:rí,,,SPOON,noun,kúyɛ́:rí,kúyɛ́ɛ́-rí
0.0,TogoKan,spoon,kúwɛ́:rú,kúwɛ́:rú,,,SPOON,noun,kúwɛ́:rú,kúwɛ́ɛ́-rú
0.0,TommoSoTongoTongo,spoon,"kúwɛ́r, gɔ̀njɔ̀rɔ̀-ý",kúwɛ́r,,,SPOON,noun,kúwɛ́r,kúwɛ́-r
1.0,TommoSoTongoTongo,spoon,"kúwɛ́r, gɔ̀njɔ̀rɔ̀-ý",gɔ̀njɔ̀rɔ̀-ý,,,,noun,gɔ̀njɔ̀rɔ̀-ý,gɔ̀n-jɔ̀rɔ̀ý
0.0,ToroTegu,spoon,"sɔ́gɔ́lɔ̀, gírúbâl",sɔ́gɔ́lɔ̀,,,SPOON,noun,sɔ́gɔ́lɔ̀,sɔ́gɔ́-lɔ̀
1.0,ToroTegu,spoon,"sɔ́gɔ́lɔ̀, gírúbâl",gírúbâl,,,,noun,gírúbâl,gírú-bâl
0.0,YandaDom,spoon,kúyɛ̀rù,kúyɛ̀rù,,,SPOON,noun,kúyɛ̀rù,kúyɛ̀-rù
0.0,YornoSo,spoon,gù-gònì-ýⁿ,gù-gònì-ýⁿ,,,SPOON,noun,gù-gònì-ýⁿ,gùgò-nìý-ⁿ
0.0,BankanTey,(liquid) drip (one drop at a time),téké,,,téké,DRIP (EMIT LIQUID),verb,téké,ték-é
0.0,BenTey,(liquid) drip (one drop at a time),tégé,,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,Bunoge,(liquid) drip (one drop at a time),tɛ́gɛ̀,,,tɛ́gɛ̀,DRIP (EMIT LIQUID),verb,tɛ́gɛ̀,tɛ́g-ɛ̀
0.0,DogulDomBendiely,(liquid) drip (one drop at a time),tèné,,,tèné,DRIP (EMIT LIQUID),verb,tèné,tèn-é
0.0,DogulDomKundialang,(liquid) drip (one drop at a time),ténè,,,ténè,DRIP (EMIT LIQUID),verb,ténè,tén-è
0.0,DonnoSo,(liquid) drip (one drop at a time),télè\\tél-e,,,télè,DRIP (EMIT LIQUID),verb,télè,tél-è
0.0,JamsayGourou,(liquid) drip (one drop at a time),sómó,,,sómó,DRIP (EMIT LIQUID),verb,sómó,sóm-ó
0.0,JamsayDouentza,(liquid) drip (one drop at a time),lém-lém bàɣá,,,lém-lém bàɣá,DRIP (EMIT LIQUID),verb,lém-lém bàɣá,lém-lémb-àɣ-á
0.0,Mombo,(liquid) drip (one drop at a time),sólé,,,sólé,DRIP (EMIT LIQUID),verb,sólé,sól-é
0.0,BonduSoNajamba,(liquid) drip (one drop at a time),tégí,,,tégí,DRIP (EMIT LIQUID),verb,tégí,tég-í
0.0,Nanga,(liquid) drip (one drop at a time),tégé,,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,Penange,(liquid) drip (one drop at a time),dégé,,,dégé,DRIP (EMIT LIQUID),verb,dégé,dég-é
0.0,PergeTegu,(liquid) drip (one drop at a time),tégé,,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,TebulUre,(liquid) drip (one drop at a time),tégé (tégé-tì-),,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,Tiranige,(liquid) drip (one drop at a time),"dégó, dègú-dègù kán(ú)",,,dégó,DRIP (EMIT LIQUID),verb,dégó,dég-ó
1.0,Tiranige,(liquid) drip (one drop at a time),"dégó, dègú-dègù kán(ú)",,,dègú-dègù kánú,,verb,dègú-dègù kánú,dèg-ú-dèg-ùkán-ú
0.0,TogoKan,(liquid) drip (one drop at a time),"léwé, sóró",,,léwé,DRIP (EMIT LIQUID),verb,léwé,léw-é
1.0,TogoKan,(liquid) drip (one drop at a time),"léwé, sóró",,,sóró,,verb,sóró,sór-ó
0.0,TommoSoTongoTongo,(liquid) drip (one drop at a time),tégé,,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,ToroTegu,(liquid) drip (one drop at a time),lékúrú\\lékúró,,,lékúró,DRIP (EMIT LIQUID),verb,lékúró,lék-ú-ró
0.0,YandaDom,(liquid) drip (one drop at a time),"tégé, sómbó",,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
1.0,YandaDom,(liquid) drip (one drop at a time),"tégé, sómbó",,,sómbó,,verb,sómbó,sómb-ó
0.0,YornoSo,(liquid) drip (one drop at a time),tégé-\\tégé xxx[chaining],,,tégé,DRIP (EMIT LIQUID),verb,tégé,tég-é
0.0,BankanTey,"(water) splash, spray (e.g. at a waterfall)",písé,,,písé,SPLASH,verb,písé,pís-é
0.0,BenTey,"(water) splash, spray (e.g. at a waterfall)",pínjé,,,pínjé,SPLASH,verb,pínjé,pín-jé
0.0,DonnoSo,"(water) splash, spray (e.g. at a waterfall)",pínj-è:\\pínj-ì-ỳ,,,pínj-è:,SPLASH,verb,pínj-è:,pín-jè-è
0.0,JamsayDouentza,"(water) splash, spray (e.g. at a waterfall)",píɲé,,,píɲé,SPLASH,verb,píɲé,píɲ-é
0.0,Mombo,"(water) splash, spray (e.g. at a waterfall)",pílyê:,,,pílyê:,SPLASH,verb,pílyê:,píl-yé-è
0.0,BonduSoNajamba,"(water) splash, spray (e.g. at a waterfall)",dùjí\\dùjè,,,dùjè,SPLASH,verb,dùjè,dùj-è
0.0,Nanga,"(water) splash, spray (e.g. at a waterfall)",pínjé,,,pínjé,SPLASH,verb,pínjé,pín-jé
0.0,PergeTegu,"(water) splash, spray (e.g. at a waterfall)",pínjé,,,pínjé,SPLASH,verb,pínjé,pín-jé
0.0,TebulUre,"(water) splash, spray (e.g. at a waterfall)",sómbó (sómbó-tì-),,,sómbó,SPLASH,verb,sómbó,sómb-ó
0.0,TogoKan,"(water) splash, spray (e.g. at a waterfall)",wòyó,,,wòyó,SPLASH,verb,wòyó,wòy-ó
0.0,TommoSoTongoTongo,"(water) splash, spray (e.g. at a waterfall)",pínjí-yé,,,pínjí-yé,SPLASH,verb,pínjí-yé,pín-jíy-é
0.0,ToroTegu,"(water) splash, spray (e.g. at a waterfall)",písú\\písó,,,písó,SPLASH,verb,písó,pís-ó
0.0,YandaDom,"(water) splash, spray (e.g. at a waterfall)",pínzíyé,,,pínzíyé,SPLASH,verb,pínzíyé,pín-zíy-é
0.0,YornoSo,"(water) splash, spray (e.g. at a waterfall)",píɲ-ɛ́:-\\píɲ-í:,,,píɲ-ɛ́:,SPLASH,verb,píɲ-ɛ́:,píɲɛ́-ɛ́
0.0,BankanTey,"froth, foam (on tea)",kù-kù:rú,kù-kù:rú,,,FOAM,noun,kù-kù:rú,kùkù-kùrú
0.0,BenTey,"froth, foam (on tea)",yúgúrɔ̀,yúgúrɔ̀,,,FOAM,noun,yúgúrɔ̀,yúgú-rɔ̀
0.0,Bunoge,"froth, foam (on tea)",pùlà,pùlà,,,FOAM,noun,pùlà,pùlà
0.0,DogulDomBendiely,"froth, foam (on tea)",yúbúlɔ́,yúbúlɔ́,,,FOAM,noun,yúbúlɔ́,yúbú-lɔ́
0.0,DogulDomKundialang,"froth, foam (on tea)","yúblɔ̀, káŋà",yúblɔ̀,,,FOAM,noun,yúblɔ̀,yúb-lɔ̀
1.0,DogulDomKundialang,"froth, foam (on tea)","yúblɔ̀, káŋà",káŋà,,,,noun,káŋà,káŋà
0.0,DonnoSo,"froth, foam (on tea)",yúbɔ̀lɔ̀,yúbɔ̀lɔ̀,,,FOAM,noun,yúbɔ̀lɔ̀,yúbɔ̀-lɔ̀
0.0,JamsayGourou,"froth, foam (on tea)",pútɔ̀,pútɔ̀,,,FOAM,noun,pútɔ̀,pútɔ̀
0.0,JamsayDouentza,"froth, foam (on tea)",pútɔ̀,pútɔ̀,,,FOAM,noun,pútɔ̀,pútɔ̀
0.0,Mombo,"froth, foam (on tea)",púlɔ́,púlɔ́,,,FOAM,noun,púlɔ́,púlɔ́
0.0,BonduSoNajamba,"froth, foam (on tea)",bùjɛ̀-bújɛ̀-ŋgò\\bùjɛ̀-bújɛ̀,bùjɛ̀-bújɛ̀-ŋgò,bùjɛ̀-bújɛ̀,,FOAM,noun,bùjɛ̀-bújɛ̀-ŋgò,bùjɛ̀-bújɛ̀-ŋgò
0.0,Nanga,"froth, foam (on tea)","músî, yùgùrà-púdâ",músî,,,FOAM,noun,músî,músî
1.0,Nanga,"froth, foam (on tea)","músî, yùgùrà-púdâ",yùgùrà-púdâ,,,,noun,yùgùrà-púdâ,yùgù-ràpú-dâ
0.0,Penange,"froth, foam (on tea)",púlá,púlá,,,FOAM,noun,púlá,púlá
0.0,PergeTegu,"froth, foam (on tea)",yɔ̀gɔ̀rɔ̀-pútɔ̀,yɔ̀gɔ̀rɔ̀-pútɔ̀,,,FOAM,noun,yɔ̀gɔ̀rɔ̀-pútɔ̀,yɔ̀gɔ̀-rɔ̀pú-tɔ̀
0.0,TebulUre,"froth, foam (on tea)",yúbdá,yúbdá,,,FOAM,noun,yúbdá,yúb-dá
0.0,Tiranige,"froth, foam (on tea)",pùlá,pùlá,,,FOAM,noun,pùlá,pùlá
0.0,TogoKan,"froth, foam (on tea)",yùgɔ́rɔ́,yùgɔ́rɔ́,,,FOAM,noun,yùgɔ́rɔ́,yùgɔ́-rɔ́
0.0,TommoSoTongoTongo,"froth, foam (on tea)",yúbúdɔ́,yúbú-dɔ́,,,FOAM,noun,yúbú-dɔ́,yúbú-dɔ́
0.0,TomoKanSegue,"froth, foam (on tea)",yúbɛ́rɛ́,yúbɛ́rɛ́,,,FOAM,noun,yúbɛ́rɛ́,yúbɛ́-rɛ́
0.0,ToroTegu,"froth, foam (on tea)",kùgíy,kùgíy,,,FOAM,noun,kùgíy,kùgí-y
0.0,YandaDom,"froth, foam (on tea)",bùɲá,bùɲá,,,FOAM,noun,bùɲá,bùɲá
0.0,YornoSo,"froth, foam (on tea)",yúgɔ̀rɔ̀,yúgɔ̀rɔ̀,,,FOAM,noun,yúgɔ̀rɔ̀,yúgɔ̀-rɔ̀
0.0,BankanTey,"boil (liquid), bring to a boil","ɔ́wí:-mí, sírí",,,ɔ́wí:-mí,BOIL (OF LIQUID),verb,ɔ́wí:-mí,ɔ́wíím-í
1.0,BankanTey,"boil (liquid), bring to a boil","ɔ́wí:-mí, sírí",,,sírí,,verb,sírí,sír-í
0.0,BenTey,"boil (liquid), bring to a boil",úyó-wú,,,úyó-wú,BOIL (OF LIQUID),verb,úyó-wú,úyów-ú
0.0,JamsayDouentza,"boil (liquid), bring to a boil","ɔ́ɣɔ́-rɔ́, wàyⁿà-wⁿá",,,ɔ́ɣɔ́-rɔ́,BOIL (OF LIQUID),verb,ɔ́ɣɔ́-rɔ́,ɔ́ɣɔ́r-ɔ́
1.0,JamsayDouentza,"boil (liquid), bring to a boil","ɔ́ɣɔ́-rɔ́, wàyⁿà-wⁿá",,,wàyⁿà-wⁿá,,verb,wàyⁿà-wⁿá,wàyⁿàwⁿ-á
0.0,Mombo,"boil (liquid), bring to a boil",wⁿá:wⁿámì,,,wⁿá:wⁿámì,BOIL (OF LIQUID),verb,wⁿá:wⁿámì,w-ⁿááw-ⁿámì
0.0,BonduSoNajamba,"boil (liquid), bring to a boil",wàyá-m\\wàyà-mè,,,wàyà-mè,BOIL (OF LIQUID),verb,wàyà-mè,wày-à-mè
0.0,Nanga,"boil (liquid), bring to a boil","ɔ́gí-yɛ́-mí, úyó-mí",,,ɔ́gí-yɛ́-mí,BOIL (OF LIQUID),verb,ɔ́gí-yɛ́-mí,ɔ́gíy-ɛ́-mí
1.0,Nanga,"boil (liquid), bring to a boil","ɔ́gí-yɛ́-mí, úyó-mí",,,úyó-mí,,verb,úyó-mí,úyóm-í
0.0,PergeTegu,"boil (liquid), bring to a boil",gùnùyⁿò-wⁿó ~ gùnìyⁿì-wⁿé,,,gùnùyⁿò-wⁿó,BOIL (OF LIQUID),verb,gùnùyⁿò-wⁿó,gùn-ù-yⁿòwⁿ-ó
1.0,PergeTegu,"boil (liquid), bring to a boil",gùnùyⁿò-wⁿó ~ gùnìyⁿì-wⁿé,,,gùnìyⁿì-wⁿé,,verb,gùnìyⁿì-wⁿé,gùn-ì-yⁿìwⁿ-é
0.0,TebulUre,"boil (liquid), bring to a boil",bìlě-m (bìlě-m-tì-),,,bìlě-m,BOIL (OF LIQUID),verb,bìlě-m,bìl-ě-m
