ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	COGIDS	ALIGNMENT
17125	JamsayDouentza-402_egmetallicsurfaceshinebeshiny-3	JamsayDouentza		(e.g. metallic surface) shine, be shiny	á:rⁿá, dò:ró, káŋárⁿá	káŋ-á-r.∼á	k á ŋ - á - r <<∼>> á			0	148	k á ŋ - á - r <<∼>> á
17126	Mombo-402_egmetallicsurfaceshinebeshiny-1	Mombo		(e.g. metallic surface) shine, be shiny	táyérè	táy-é-rè	t á j - é - r è			0	140	t á j - é - r è
17127	Najamba-402_egmetallicsurfaceshinebeshiny-1	Najamba		(e.g. metallic surface) shine, be shiny	já:ríyɛ́	dʒá.ár-í-yɛ́	d ʒ á á r - í - j ɛ́			0	141	d ʒ á á r - í - j ɛ́
17128	Nanga-402_egmetallicsurfaceshinebeshiny-1	Nanga		(e.g. metallic surface) shine, be shiny	ɛ́sɛ́	ɛ́s-ɛ́	ɛ́ s - ɛ́			0	142	ɛ́ s - ɛ́
17129	PergeTegu-402_egmetallicsurfaceshinebeshiny-1	PergeTegu		(e.g. metallic surface) shine, be shiny	kárⁿíyⁿɛ́	kár-.∼íj.∼ɛ́	k á r - <<∼>> í dʒ <<∼>> ɛ́			0	143	k á r - <<∼>> í dʒ <<∼>> ɛ́
17130	TogoKan-402_egmetallicsurfaceshinebeshiny-1	TogoKan		(e.g. metallic surface) shine, be shiny	dǒ:rì	dò-.órì	d ò - ó r ì			0	144	d ò - ó r ì
17131	TommoSoTongoTongo-402_egmetallicsurfaceshinebeshiny-1	TommoSoTongoTongo		(e.g. metallic surface) shine, be shiny	jàíndɛ́	dʒà-í-ndɛ́	d ʒ à - í - nd ɛ́			0	145	d ʒ à - í - nd ɛ́
17132	ToroTegu-402_egmetallicsurfaceshinebeshiny-1	ToroTegu		(e.g. metallic surface) shine, be shiny	télú\\téló	tél-ó	t é l - ó			0	137	t é l - ó
17133	ToroTegu-402_egmetallicsurfaceshinebeshiny-2	ToroTegu		(e.g. metallic surface) shine, be shiny	télú\\téló	tél-ó	t é l - ó			0	137	t é l - ó
17134	YandaDom-402_egmetallicsurfaceshinebeshiny-1	YandaDom		(e.g. metallic surface) shine, be shiny	záyndɛ́\\zàyndàlí	záy-ndɛ́	z á j - nd ɛ́			0	146	z á j - nd ɛ́
17135	YandaDom-402_egmetallicsurfaceshinebeshiny-2	YandaDom		(e.g. metallic surface) shine, be shiny	záyndɛ́\\zàyndàlí	záy-ndɛ́	z á j - nd ɛ́			0	146	z á j - nd ɛ́
17136	YornoSo-402_egmetallicsurfaceshinebeshiny-1	YornoSo		(e.g. metallic surface) shine, be shiny	dǒ:ró	dò-.óró	d ò - ó r ó			0	144	d ò - ó r ó
5770	BankanTey-680_liquiddriponedropatatime-1	BankanTey		(liquid) drip (one drop at a time)	téké	ték-é	t é k - é			0	155	t é k - é
5771	BenTey-680_liquiddriponedropatatime-1	BenTey		(liquid) drip (one drop at a time)	tégé	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5778	JamsayDouentza-680_liquiddriponedropatatime-1	JamsayDouentza		(liquid) drip (one drop at a time)	lémlém bàɣá	lémlémb-àɣ-á	l é m l é mb - à ɣ - á			0	156	l é m l é mb - à ɣ - á
5779	Mombo-680_liquiddriponedropatatime-1	Mombo		(liquid) drip (one drop at a time)	sólé	sól-é	s ó l - é			0	157	s ó l - é
5780	Najamba-680_liquiddriponedropatatime-1	Najamba		(liquid) drip (one drop at a time)	tégí	téɡ-í	t é ɡ - í			0	155	t é ɡ - í
5781	Nanga-680_liquiddriponedropatatime-1	Nanga		(liquid) drip (one drop at a time)	tégé	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5783	PergeTegu-680_liquiddriponedropatatime-1	PergeTegu		(liquid) drip (one drop at a time)	tégé	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5787	TogoKan-680_liquiddriponedropatatime-1	TogoKan		(liquid) drip (one drop at a time)	léwé, sóró	léw-é	l é w - é			0	158	l é w - é
5788	TogoKan-680_liquiddriponedropatatime-2	TogoKan		(liquid) drip (one drop at a time)	léwé, sóró	sór-ó	s ó r - ó			0	160	s ó r - ó
5789	TommoSoTongoTongo-680_liquiddriponedropatatime-1	TommoSoTongoTongo		(liquid) drip (one drop at a time)	tégé	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5790	ToroTegu-680_liquiddriponedropatatime-1	ToroTegu		(liquid) drip (one drop at a time)	lékúrú\\lékúró	lék-úró	l é k - ú r ó			0	159	l é k - ú r ó
5791	ToroTegu-680_liquiddriponedropatatime-2	ToroTegu		(liquid) drip (one drop at a time)	lékúrú\\lékúró	lék-úró	l é k - ú r ó			0	159	l é k - ú r ó
5792	YandaDom-680_liquiddriponedropatatime-1	YandaDom		(liquid) drip (one drop at a time)	tégé, sómbó	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5793	YandaDom-680_liquiddriponedropatatime-2	YandaDom		(liquid) drip (one drop at a time)	tégé, sómbó	sómb-ó	s ó mb - ó			0	160	s ó mb - ó
5794	YornoSo-680_liquiddriponedropatatime-1	YornoSo		(liquid) drip (one drop at a time)	tégé\\tégé xxx[chaining]	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
5795	YornoSo-680_liquiddriponedropatatime-2	YornoSo		(liquid) drip (one drop at a time)	tégé\\tégé xxx[chaining]	téɡ-é	t é ɡ - é			0	155	t é ɡ - é
2944	BankanTey-702_mancopulatewithfuckwoman-1	BankanTey		(man) copulate with, fuck (woman)	gùmɔ́	ɡùm-ɔ́	ɡ ù m - ɔ́			0	172	ɡ ù - m - ɔ́
2945	BenTey-702_mancopulatewithfuckwoman-1	BenTey		(man) copulate with, fuck (woman)	gùwⁿɔ́	ɡùw-.∼ɔ́	ɡ ù w - <<∼>> ɔ́			0	172	ɡ ù w - <<∼>> ɔ́
2946	JamsayDouentza-702_mancopulatewithfuckwoman-1	JamsayDouentza		(man) copulate with, fuck (woman)	sɛ́rɛ́	sɛ́-rɛ́	s ɛ́ - r ɛ́			0	173	s ɛ́ - r ɛ́
2947	Mombo-702_mancopulatewithfuckwoman-1	Mombo		(man) copulate with, fuck (woman)	yɔ̀: ndò bíyè	yɔ̀.ɔ̀-ndò-bíyè	j ɔ̀ ɔ̀ - nd ò - b í j è			0	174	j ɔ̀ ɔ̀ - nd ò - b í j è
2948	Najamba-702_mancopulatewithfuckwoman-1	Najamba		(man) copulate with, fuck (woman)	gùmɛ́	ɡùm-ɛ́	ɡ ù m - ɛ́			0	172	ɡ ù - m - ɛ́
2949	Nanga-702_mancopulatewithfuckwoman-1	Nanga		(man) copulate with, fuck (woman)	gùmɔ́	ɡùm-ɔ́	ɡ ù m - ɔ́			0	172	ɡ ù - m - ɔ́
2951	PergeTegu-702_mancopulatewithfuckwoman-1	PergeTegu		(man) copulate with, fuck (woman)	sɛ́rɛ́	sɛ́-rɛ́	s ɛ́ - r ɛ́			0	173	s ɛ́ - r ɛ́
2952	TogoKan-702_mancopulatewithfuckwoman-1	TogoKan		(man) copulate with, fuck (woman)	nɔ̀ŋú nɔ́ɲɔ́	nɔ̀ŋú-nɔ́ɲ-ɔ́	n ɔ̀ ŋ ú - n ɔ́ ɲ - ɔ́			0	175	n ɔ̀ ŋ ú - n ɔ́ ɲ - ɔ́
2953	TommoSoTongoTongo-702_mancopulatewithfuckwoman-1	TommoSoTongoTongo		(man) copulate with, fuck (woman)	gùmɔ́, káná	ɡùm-ɔ́	ɡ ù m - ɔ́			0	172	ɡ ù - m - ɔ́
2954	TommoSoTongoTongo-702_mancopulatewithfuckwoman-2	TommoSoTongoTongo		(man) copulate with, fuck (woman)	gùmɔ́, káná	kán-á	k á n - á			0	177	k á n - á
2957	ToroTegu-702_mancopulatewithfuckwoman-1	ToroTegu		(man) copulate with, fuck (woman)	sɛ́rú\\sɛ́rá	sɛ́-rá	s ɛ́ - r á			0	173	s ɛ́ - r á
2958	ToroTegu-702_mancopulatewithfuckwoman-2	ToroTegu		(man) copulate with, fuck (woman)	sɛ́rú\\sɛ́rá	sɛ́-rá	s ɛ́ - r á			0	173	s ɛ́ - r á
2959	YandaDom-702_mancopulatewithfuckwoman-1	YandaDom		(man) copulate with, fuck (woman)	gùmɔ́\\gùmàlí	ɡùm-ɔ́	ɡ ù m - ɔ́			0	172	ɡ ù - m - ɔ́
2960	YandaDom-702_mancopulatewithfuckwoman-2	YandaDom		(man) copulate with, fuck (woman)	gùmɔ́\\gùmàlí	ɡùm-ɔ́	ɡ ù m - ɔ́			0	172	ɡ ù - m - ɔ́
2961	YornoSo-702_mancopulatewithfuckwoman-1	YornoSo		(man) copulate with, fuck (woman)	ɔ́gɔ́\\ɔ́gɔ́	ɔ́ɡ-ɔ́	ɔ́ ɡ - ɔ́			0	176	ɔ́ ɡ - ɔ́
9648	BankanTey-712_manmarrywoman-1	BankanTey		(man) marry (woman)	séré, zɛ́	sér-é	s é r - é			0	188	s é r - é
9649	BankanTey-712_manmarrywoman-2	BankanTey		(man) marry (woman)	séré, zɛ́	z-ɛ́	z - ɛ́			0	189	- z - ɛ́
9650	BenTey-712_manmarrywoman-1	BenTey		(man) marry (woman)	jɛ̌	dʒ-ɛ̌	d ʒ - ɛ̌			0	189	d ʒ - ɛ̌
9656	JamsayDouentza-712_manmarrywoman-1	JamsayDouentza		(man) marry (woman)	jɛ̌:, tánáŋá	dʒɛ̀-ɛ́	d ʒ ɛ̀ - ɛ́			0	190	d ʒ ɛ̀ - ɛ́
9657	JamsayDouentza-712_manmarrywoman-2	JamsayDouentza		(man) marry (woman)	jɛ̌:, tánáŋá	tán-á-ŋá	t á n - á - ŋ á			0	196	t á n - á - ŋ á
9659	Mombo-712_manmarrywoman-1	Mombo		(man) marry (woman)	yɔ̂: kéddè	yɔ́.ɔ̀-kédd-è	j ɔ́ ɔ̀ - k é d d - è			0	191	j ɔ́ ɔ̀ - k é d d - è
9660	Najamba-712_manmarrywoman-1	Najamba		(man) marry (woman)	jɛ́\\jɛ̀	dʒ-ɛ́	d ʒ - ɛ́			0	192	d ʒ - ɛ́
9661	Nanga-712_manmarrywoman-1	Nanga		(man) marry (woman)	jɛ̌:	dʒɛ̀-ɛ́	d ʒ ɛ̀ - ɛ́			0	190	d ʒ ɛ̀ - ɛ́
9663	PergeTegu-712_manmarrywoman-1	PergeTegu		(man) marry (woman)	jɛ́:	dʒɛ́-ɛ́	d ʒ ɛ́ - ɛ́			0	190	d ʒ ɛ́ - ɛ́
9666	TogoKan-712_manmarrywoman-1	TogoKan		(man) marry (woman)	ɲàŋá, jɛ̌:	ɲàŋ-á	ɲ à ŋ - á			0	193	ɲ à ŋ - á
9667	TogoKan-712_manmarrywoman-2	TogoKan		(man) marry (woman)	ɲàŋá, jɛ̌:	dʒɛ̀-ɛ́	d ʒ ɛ̀ - ɛ́			0	190	d ʒ ɛ̀ - ɛ́
9668	TommoSoTongoTongo-712_manmarrywoman-1	TommoSoTongoTongo		(man) marry (woman)	yààná jɛ̀, ɛ́ɛ́ⁿ	yààná-dʒɛ̀	j à à n á - d ʒ ɛ̀			0	194	j à à n á - d ʒ ɛ̀
9669	TommoSoTongoTongo-712_manmarrywoman-2	TommoSoTongoTongo		(man) marry (woman)	yààná jɛ̀, ɛ́ɛ́ⁿ	ɛ́.-ɛ́.∼	ɛ́ - ɛ́ <<∼>>			0	197	ɛ́ - ɛ́ <<∼>>
9670	ToroTegu-712_manmarrywoman-1	ToroTegu		(man) marry (woman)	dàgú\\dàgá	dàɡ-á	d à ɡ - á			0	195	d à ɡ - á
9671	ToroTegu-712_manmarrywoman-2	ToroTegu		(man) marry (woman)	dàgú\\dàgá	dàɡ-á	d à ɡ - á			0	195	d à ɡ - á
9672	YandaDom-712_manmarrywoman-1	YandaDom		(man) marry (woman)	zìyɛ́	zìy-ɛ́	z ì j - ɛ́			0	188	z ì j - ɛ́
9673	YornoSo-712_manmarrywoman-1	YornoSo		(man) marry (woman)	jɛ̌:\\jɛ̌:	dʒɛ̀-ɛ́	d ʒ ɛ̀ - ɛ́			0	190	d ʒ ɛ̀ - ɛ́
4773	BankanTey-724_mealbecookedbedone-1	BankanTey		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4774	BenTey-724_mealbecookedbedone-1	BenTey		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4778	JamsayDouentza-724_mealbecookedbedone-1	JamsayDouentza		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4779	Mombo-724_mealbecookedbedone-1	Mombo		(meal) be cooked, be done	wúlɛ́	wúl-ɛ́	w ú l - ɛ́			0	207	w ú l - ɛ́
4780	Najamba-724_mealbecookedbedone-1	Najamba		(meal) be cooked, be done	ílɛ́	íl-ɛ́	í l - ɛ́			0	206	í l - ɛ́
4781	Nanga-724_mealbecookedbedone-1	Nanga		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4783	PergeTegu-724_mealbecookedbedone-1	PergeTegu		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4786	TogoKan-724_mealbecookedbedone-1	TogoKan		(meal) be cooked, be done	írɛ́	ír-ɛ́	í r - ɛ́			0	206	í r - ɛ́
4787	TommoSoTongoTongo-724_mealbecookedbedone-1	TommoSoTongoTongo		(meal) be cooked, be done	ílɛ́	íl-ɛ́	í l - ɛ́			0	206	í l - ɛ́
4788	ToroTegu-724_mealbecookedbedone-1	ToroTegu		(meal) be cooked, be done	írú dà ŋ́	írú_dà_ŋ	í r ú + d à + ŋ			0	208 209 210	í r ú + d à + ŋ
4789	YandaDom-724_mealbecookedbedone-1	YandaDom		(meal) be cooked, be done	ʔə́lɛ́	ʔə́l-ɛ́	ʔ ə́ l - ɛ́			0	211	ʔ ə́ l - ɛ́
4790	YornoSo-724_mealbecookedbedone-1	YornoSo		(meal) be cooked, be done	ílɛ́\\ílɛ́	íl-ɛ́	í l - ɛ́	í l ɛ́		0	206	í l - ɛ́
9923	BankanTey-919_riflefiredischargegooff-1	BankanTey		(rifle) fire, discharge, go off	tá	tá	t á			0	221	t á
9924	BenTey-919_riflefiredischargegooff-1	BenTey		(rifle) fire, discharge, go off	ínjírí	ínj-í-rí	í ndʒ - í - r í			0	222	í ndʒ - í - r í
9928	JamsayDouentza-919_riflefiredischargegooff-1	JamsayDouentza		(rifle) fire, discharge, go off	ú:rⁿó	ú-úr-∼ó	ú - ú r - <<∼>> ó			0	223	ú - ú r - <<∼>> ó
9929	Mombo-919_riflefiredischargegooff-1	Mombo		(rifle) fire, discharge, go off	ló:ndè gwé:, táyé	ló.óndè-ɡwé.é	l ó ó nd è - ɡ w é é			0	224	l ó ó nd è - ɡ w é é
9930	Mombo-919_riflefiredischargegooff-2	Mombo		(rifle) fire, discharge, go off	ló:ndè gwé:, táyé	táy-é	t á j - é			0	230	t á j - é
9931	Najamba-919_riflefiredischargegooff-1	Najamba		(rifle) fire, discharge, go off	bɛ̀líyɛ́	bɛ̀-líyɛ́	b ɛ̀ - l í j ɛ́			0	225	b ɛ̀ - l í j ɛ́
9932	Nanga-919_riflefiredischargegooff-1	Nanga		(rifle) fire, discharge, go off	táŋí, íríyí	táŋ-í	t á ŋ - í			0	226	t á ŋ - - í
9933	Nanga-919_riflefiredischargegooff-2	Nanga		(rifle) fire, discharge, go off	táŋí, íríyí	írí-yí	í r í - j í			0	231	í r í - j í
9934	PergeTegu-919_riflefiredischargegooff-1	PergeTegu		(rifle) fire, discharge, go off	táŋgá	táŋɡ-á	t á ŋ ɡ - á			0	226	t á ŋ ɡ - á
9936	TogoKan-919_riflefiredischargegooff-1	TogoKan		(rifle) fire, discharge, go off	sálì\\sálá, kɔ́:ⁿ	kɔ́-ɔ́-∼	k ɔ́ - ɔ́ - <<∼>>			0	227	k ɔ́ - ɔ́ - <<∼>>
9937	TogoKan-919_riflefiredischargegooff-2	TogoKan		(rifle) fire, discharge, go off	sálì\\sálá, kɔ́:ⁿ	sál-á	s á l - á			0	232	s á l - á
9938	TogoKan-919_riflefiredischargegooff-3	TogoKan		(rifle) fire, discharge, go off	sálì\\sálá, kɔ́:ⁿ	kɔ́-ɔ́-∼	k ɔ́ - ɔ́ - <<∼>>			0	227	k ɔ́ - ɔ́ - <<∼>>
9939	TommoSoTongoTongo-919_riflefiredischargegooff-1	TommoSoTongoTongo		(rifle) fire, discharge, go off	úŋgúló	úŋɡ-úló	ú ŋ ɡ - ú l ó			0	228	ú ŋ ɡ - ú l ó
9940	ToroTegu-919_riflefiredischargegooff-1	ToroTegu		(rifle) fire, discharge, go off	ɛ́rú\\ɛ́rá	ɛ́r-á	ɛ́ r - á			0	229	ɛ́ r - á
9941	ToroTegu-919_riflefiredischargegooff-2	ToroTegu		(rifle) fire, discharge, go off	ɛ́rú\\ɛ́rá	ɛ́r-á	ɛ́ r - á			0	229	ɛ́ r - á
9942	YandaDom-919_riflefiredischargegooff-1	YandaDom		(rifle) fire, discharge, go off	tóŋɔ́\\tóŋálì	tóŋ-ɔ́	t ó ŋ - ɔ́			0	226	t ó ŋ - - ɔ́
9943	YandaDom-919_riflefiredischargegooff-2	YandaDom		(rifle) fire, discharge, go off	tóŋɔ́\\tóŋálì	tóŋ-ɔ́	t ó ŋ - ɔ́			0	226	t ó ŋ - - ɔ́
9944	YornoSo-919_riflefiredischargegooff-1	YornoSo		(rifle) fire, discharge, go off	táŋá\\táŋú	táŋ-á	t á ŋ - á			0	226	t á ŋ - - á
9945	YornoSo-919_riflefiredischargegooff-2	YornoSo		(rifle) fire, discharge, go off	táŋá\\táŋú	táŋ-á	t á ŋ - á			0	226	t á ŋ - - á
12008	BankanTey-962_sbsportionshare-1	BankanTey		(sb's) portion, share	cèrìyê:	tʃè-rìyé.è	t ʃ è - r ì j é è			0	241	t ʃ è - r ì j é è
12009	BenTey-962_sbsportionshare-1	BenTey		(sb's) portion, share	cèrìyê:	tʃè-rìyé.è	t ʃ è - r ì j é è			0	241	t ʃ è - r ì j é è
12013	JamsayDouentza-962_sbsportionshare-1	JamsayDouentza		(sb's) portion, share	kùrú	kù-rú	k ù - r ú			0	242	k ù - r ú
12014	Mombo-962_sbsportionshare-1	Mombo		(sb's) portion, share	kúlù	kú-lù	k ú - l ù			0	242	k ú - l ù
12015	Najamba-962_sbsportionshare-1	Najamba		(sb's) portion, share	bám	bám	b á m			0	243	b á m
12016	Nanga-962_sbsportionshare-1	Nanga		(sb's) portion, share	kùrí	kùr-í	k ù r - í			0	244	k ù r - í
12018	PergeTegu-962_sbsportionshare-1	PergeTegu		(sb's) portion, share	kùrú	kù-rú	k ù - r ú			0	242	k ù - r ú
12020	TogoKan-962_sbsportionshare-1	TogoKan		(sb's) portion, share	kùrɔ́	kùr-ɔ́	k ù r - ɔ́			0	244	k ù r - ɔ́
12021	TommoSoTongoTongo-962_sbsportionshare-1	TommoSoTongoTongo		(sb's) portion, share	gómbúlú\\gámbúlú	ɡómb-úlú	ɡ ó mb - ú l ú			0	245	ɡ ó mb - ú l ú
12022	TommoSoTongoTongo-962_sbsportionshare-2	TommoSoTongoTongo		(sb's) portion, share	gómbúlú\\gámbúlú	ɡómb-úlú	ɡ ó mb - ú l ú			0	245	ɡ ó mb - ú l ú
12023	ToroTegu-962_sbsportionshare-1	ToroTegu		(sb's) portion, share	hɔ̀lɛ́	hɔ̀-lɛ́	h ɔ̀ - l ɛ́			0	246	h ɔ̀ - l ɛ́
12024	YandaDom-962_sbsportionshare-1	YandaDom		(sb's) portion, share	kùl	kùl	k ù l			0	244	k ù l - -
12025	YornoSo-962_sbsportionshare-1	YornoSo		(sb's) portion, share	kǔl	kǔl	k ǔ l			0	244	k ǔ l - -
11024	BankanTey-1034_sbbestowablessingonsb-1	BankanTey		(sb) bestow a blessing (on sb)	dúwà káŋ	dúwà-káŋ	d ú w à - k á ŋ			0	255	d ú w - à - k á ŋ - -
11025	BenTey-1034_sbbestowablessingonsb-1	BenTey		(sb) bestow a blessing (on sb)	dúwâ:w káyⁿ	dúw-á.àw-káj.∼	d ú w - á à w - k á dʒ <<∼>>			0	256	d ú w - á à w - - k á dʒ - <<∼>>
11028	JamsayDouentza-1034_sbbestowablessingonsb-1	JamsayDouentza		(sb) bestow a blessing (on sb)	dúwâ:w kúnó	dúw-á.àw-kúnó	d ú w - á à w - k ú n ó			0	256	d ú w - á à w - - k ú n - ó
11029	Mombo-1034_sbbestowablessingonsb-1	Mombo		(sb) bestow a blessing (on sb)	sálágà ńdɛ́ // sálágà kání, dúwôw kání, dúwôw ńdɛ́	sál-á-ɡàńdɛ́	s á l - á - ɡ à n d ɛ́			0	257	s á l - á - - - - ɡ à n d ɛ́
11030	Mombo-1034_sbbestowablessingonsb-2	Mombo		(sb) bestow a blessing (on sb)	sálágà ńdɛ́ // sálágà kání, dúwôw kání, dúwôw ńdɛ́	sál-á-ɡà-kání	s á l - á - ɡ à - k á n í			0	257	s á l - á - ɡ à - k á n - í
11031	Mombo-1034_sbbestowablessingonsb-3	Mombo		(sb) bestow a blessing (on sb)	sálágà ńdɛ́ // sálágà kání, dúwôw kání, dúwôw ńdɛ́	dúw-ôwńdɛ́	d ú w - ô w n d ɛ́			0	260	d ú w - ô w n d ɛ́
11032	Mombo-1034_sbbestowablessingonsb-4	Mombo		(sb) bestow a blessing (on sb)	sálágà ńdɛ́ // sálágà kání, dúwôw kání, dúwôw ńdɛ́	dúw-ôwńdɛ́	d ú w - ô w n d ɛ́			0	260	d ú w - ô w n d ɛ́
11033	Najamba-1034_sbbestowablessingonsb-1	Najamba		(sb) bestow a blessing (on sb)	dúwà kán, dúwɛ́	dúwà-kán	d ú w à - k á n			0	255	d ú w - à - k á n - -
11034	Najamba-1034_sbbestowablessingonsb-2	Najamba		(sb) bestow a blessing (on sb)	dúwà kán, dúwɛ́	dúw-ɛ́	d ú w - ɛ́			0	259	d ú w - ɛ́
11035	Nanga-1034_sbbestowablessingonsb-1	Nanga		(sb) bestow a blessing (on sb)	dúwâ kárⁿí	dúw-â-kár.∼í	d ú w - â - k á r <<∼>> í			0	255	d ú w - â - k á r <<∼>> í
11037	PergeTegu-1034_sbbestowablessingonsb-1	PergeTegu		(sb) bestow a blessing (on sb)	dúwâ:w kúló	dúw-á.àw-kúló	d ú w - á à w - k ú l ó			0	256	d ú w - á à w - - k ú l - ó
11039	TogoKan-1034_sbbestowablessingonsb-1	TogoKan		(sb) bestow a blessing (on sb)	dúwá:gú kúǹ	dúw-á.áɡú-kúǹ	d ú w - á á ɡ ú - k ú n			0	256	d ú w - á á ɡ ú - k ú n - -
11040	TommoSoTongoTongo-1034_sbbestowablessingonsb-1	TommoSoTongoTongo		(sb) bestow a blessing (on sb)	ámbá bòó	ámbá-bòó	á mb á - b ò ó			0	258	á mb á - b ò ó
11041	ToroTegu-1034_sbbestowablessingonsb-1	ToroTegu		(sb) bestow a blessing (on sb)	dúwà kárⁿú\\kárⁿá	dúw-à-kár.∼á	d ú w - à - k á r <<∼>> á			0	255	d ú w - à - k á r <<∼>> á
11042	YandaDom-1034_sbbestowablessingonsb-1	YandaDom		(sb) bestow a blessing (on sb)	dúwà:w kúndó	dúw-à.àw-kúnd-ó	d ú w - à à w - k ú nd - ó			0	256	d ú w - à à w - - k ú nd - ó
11043	YornoSo-1034_sbbestowablessingonsb-1	YornoSo		(sb) bestow a blessing (on sb)	dúwà: kúnɔ́	dúw-à.à-kún-ɔ́	d ú w - à à - k ú n - ɔ́			0	256	d ú w - à à - - - k ú n - ɔ́
13950	BankanTey-1127_sbtremblebeshakingshiver-1	BankanTey		(sb) tremble, be shaking, shiver	címɛ́	tʃí-mɛ́	t ʃ í - m ɛ́			0	272	t ʃ í - m - ɛ́
13951	BenTey-1127_sbtremblebeshakingshiver-1	BenTey		(sb) tremble, be shaking, shiver	cíwⁿɛ́	tʃí-w.∼ɛ́	t ʃ í - w <<∼>> ɛ́			0	272	t ʃ í - w <<∼>> ɛ́
13954	JamsayDouentza-1127_sbtremblebeshakingshiver-1	JamsayDouentza		(sb) tremble, be shaking, shiver	cíwⁿé	tʃí-w.∼é	t ʃ í - w <<∼>> é			0	272	t ʃ í - w <<∼>> é
13955	Mombo-1127_sbtremblebeshakingshiver-1	Mombo		(sb) tremble, be shaking, shiver	súlɔ́ súlɛ́	súl-ɔ́-súl-ɛ́	s ú l - ɔ́ - s ú l - ɛ́			0	273	s ú l - ɔ́ - s ú l - ɛ́
13956	Najamba-1127_sbtremblebeshakingshiver-1	Najamba		(sb) tremble, be shaking, shiver	kílbíy\\kìlbìyè	kìl-bìyè	k ì l - b ì j è			0	274	- - - k ì l - b ì j è
13957	Najamba-1127_sbtremblebeshakingshiver-2	Najamba		(sb) tremble, be shaking, shiver	kílbíy\\kìlbìyè	kìl-bìyè	k ì l - b ì j è			0	274	- - - k ì l - b ì j è
13958	Nanga-1127_sbtremblebeshakingshiver-1	Nanga		(sb) tremble, be shaking, shiver	kímɛ́	kím-ɛ́	k í m - ɛ́			0	275	k í m - ɛ́
13960	PergeTegu-1127_sbtremblebeshakingshiver-1	PergeTegu		(sb) tremble, be shaking, shiver	kíwⁿɛ́	kíw-.∼ɛ́	k í w - <<∼>> ɛ́			0	276	k í w - <<∼>> ɛ́
13963	TogoKan-1127_sbtremblebeshakingshiver-1	TogoKan		(sb) tremble, be shaking, shiver	kíwⁿí\\kíwⁿí	kíw-.∼í	k í w - <<∼>> í			0	276	k í w - <<∼>> í
13964	TommoSoTongoTongo-1127_sbtremblebeshakingshiver-1	TommoSoTongoTongo		(sb) tremble, be shaking, shiver	kímɛ́	kím-ɛ́	k í m - ɛ́			0	275	k í m - ɛ́
13965	ToroTegu-1127_sbtremblebeshakingshiver-1	ToroTegu		(sb) tremble, be shaking, shiver	zìgùtú\\zìgùtó, jí\\jɛ́	dʒ-ɛ́	d ʒ - ɛ́			0	277	d ʒ - ɛ́
13966	ToroTegu-1127_sbtremblebeshakingshiver-2	ToroTegu		(sb) tremble, be shaking, shiver	zìgùtú\\zìgùtó, jí\\jɛ́	zìɡ-ùtó	z ì ɡ - ù t ó			0	279	z ì ɡ - ù t ó
13967	ToroTegu-1127_sbtremblebeshakingshiver-3	ToroTegu		(sb) tremble, be shaking, shiver	zìgùtú\\zìgùtó, jí\\jɛ́	dʒ-ɛ́	d ʒ - ɛ́			0	277	d ʒ - ɛ́
13968	YandaDom-1127_sbtremblebeshakingshiver-1	YandaDom		(sb) tremble, be shaking, shiver	kímé\\kímélì, tɛ́gíbíyɛ́\\tɛ́gíbíyálì	kím-é	k í m - é			0	275	k í m - é
13969	YandaDom-1127_sbtremblebeshakingshiver-2	YandaDom		(sb) tremble, be shaking, shiver	kímé\\kímélì, tɛ́gíbíyɛ́\\tɛ́gíbíyálì	tɛ́-ɡíbíyɛ́	t ɛ́ - ɡ í b í j ɛ́			0	274	t ɛ́ - ɡ í - - b í j ɛ́
13970	YandaDom-1127_sbtremblebeshakingshiver-3	YandaDom		(sb) tremble, be shaking, shiver	kímé\\kímélì, tɛ́gíbíyɛ́\\tɛ́gíbíyálì	tɛ́-ɡíbíyɛ́	t ɛ́ - ɡ í b í j ɛ́			0	274	t ɛ́ - ɡ í - - b í j ɛ́
13971	YornoSo-1127_sbtremblebeshakingshiver-1	YornoSo		(sb) tremble, be shaking, shiver	sɔ́:ⁿ\\sɔ́:ⁿ	sɔ́-ɔ́-∼	s ɔ́ - ɔ́ - <<∼>>			0	278	s ɔ́ - ɔ́ - <<∼>>
