ID	LOCAL_ID	DOCULECT	VARIETY	CONCEPT	VALUE	FORM	TOKENS	PLURAL_TOKENS	NOTE	SWADESH	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
16964	YornoSo-1416_woodenhandleofaxeetcbebrokenatbusinessend-2	YornoSo		(wooden handle of axe etc.) be broken (at business end)	kábálá\\kábúl	kábál-á	k á b á l - á	k á b ú l		0	1 7 1 7 5 0 7	AXBYMBZ	KAPAL0A	12	12.K.C 12.A.V 12.P.C 12.A.V 12.L.c 12.0.C 12.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kábál-á	1	429
9425	BankanTey-1510_godallah-1	BankanTey		God, Allah	zɛ́zɛ̂	zɛ́zɛ̂	z ɛ́ z ɛ̂			0	3 7 3 7	AXBZ	SESE	1	1.S.C 1.E.V 1.S.C 1.E.V	2.0 1.5 1.75 0.8	zɛ́zɛ̂	0	439
9426	BenTey-1510_godallah-1	BenTey		God, Allah	jǐŋjɛ̀	dʒǐŋ-dʒɛ̀	d ʒ ǐ ŋ - d ʒ ɛ̀			0	1 3 7 4 0 1 3 7	ACXMBCCZ	TSIN0TSE	2	2.T.C 2.S.C 2.I.V 2.N.c 2.0.C 2.T.C 2.S.C 2.E.V	2.0 1.5 1.5 1.1 1.75 1.5 1.5 0.8	dʒǐŋ-dʒɛ̀	0	440
9432	JamsayDouentza-1510_godallah-1	JamsayDouentza		God, Allah	ámà	á-mà	á - m à			0	7 0 4 7	XBCZ	A0MA	3	3.A.V 3.0.C 3.M.C 3.A.V	1.5 1.75 1.5 0.8	á-mà	0	441
9434	Mombo-1510_godallah-1	Mombo		God, Allah	ámánà	ámánà	á m á n à			0	7 4 7 4 7	XBYBZ	AMANA	4	4.A.V 4.M.C 4.A.V 4.N.C 4.A.V	1.5 1.75 1.3 1.75 0.8	ámánà	0	442
9435	Najamba-1510_godallah-1	Najamba		God, Allah	jěnjà, ájà	ádʒà	á d ʒ à			0	7 1 3 7	XBCZ	ATSA	5	5.A.V 5.T.C 5.S.C 5.A.V	1.5 1.75 1.5 0.8	ádʒà	0	443
9436	Nanga-1510_godallah-1	Nanga		God, Allah	dɛ̌njɛ̂, jɛ̌njɛ̂	dɛ̌n-jɛ̂	d ɛ̌ n - dʒ ɛ̂			0	1 7 4 0 1 7	AXMBCZ	TEN0TE	6	6.T.C 6.E.V 6.N.c 6.0.C 6.T.C 6.E.V	2.0 1.5 1.1 1.75 1.5 0.8	dɛ̌n-dʒɛ̂	0	440
9437	Nanga-1510_godallah-2	Nanga		God, Allah	dɛ̌njɛ̂, jɛ̌njɛ̂	dʒɛ̌n-jɛ̂	d ʒ ɛ̌ n - dʒ ɛ̂			0	1 3 7 4 0 1 7	ACXMBCZ	TSEN0TE	6	6.T.C 6.S.C 6.E.V 6.N.c 6.0.C 6.T.C 6.E.V	2.0 1.5 1.5 1.1 1.75 1.5 0.8	dʒɛ̌n-dʒɛ̂	0	440
9439	PergeTegu-1510_godallah-1	PergeTegu		God, Allah	ámà	á-mà	á - m à			0	7 0 4 7	XBCZ	A0MA	7	7.A.V 7.0.C 7.M.C 7.A.V	1.5 1.75 1.5 0.8	á-mà	0	441
9442	TogoKan-1510_godallah-1	TogoKan		God, Allah	àmá	à-má	à - m á			0	7 0 4 7	XBCZ	A0MA	8	8.A.V 8.0.C 8.M.C 8.A.V	1.5 1.75 1.5 0.8	à-má	0	441
9443	TommoSoTongoTongo-1510_godallah-1	TommoSoTongoTongo		God, Allah	ámbá	á-mbá	á - mb á			0	7 0 4 7	XBCZ	A0MA	9	9.A.V 9.0.C 9.M.C 9.A.V	1.5 1.75 1.5 0.8	á-mbá	0	441
9444	ToroTegu-1510_godallah-1	ToroTegu		God, Allah	dìsìná:	dìsì-ná.á	d ì s ì - n á á			0	1 7 3 7 0 4 7 7	AXBYBCYZ	TISI0NAA	10	10.T.C 10.I.V 10.S.C 10.I.V 10.0.C 10.N.C 10.A.V 10.A.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	dìsì-náá	0	444
9445	YandaDom-1510_godallah-1	YandaDom		God, Allah	àmbà	à-mbà	à - mb à			0	7 0 4 7	XBCZ	A0MA	11	11.A.V 11.0.C 11.M.C 11.A.V	1.5 1.75 1.5 0.8	à-mbà	0	441
9446	YornoSo-1510_godallah-1	YornoSo		God, Allah	ámà	á-mà	á - m à			0	7 0 4 7	XBCZ	A0MA	12	12.A.V 12.0.C 12.M.C 12.A.V	1.5 1.75 1.5 0.8	á-mà	0	441
7935	BankanTey-1844_againoncemore-1	BankanTey		again, once more	bìríyé, púndó, yǎ:	bìríyé	b ì r í j é			0	1 7 5 7 6 7	AXBYBZ	PIRIJE	1	1.P.C 1.I.V 1.R.C 1.I.V 1.J.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	bìríjé	0	453
7936	BankanTey-1844_againoncemore-2	BankanTey		again, once more	bìríyé, púndó, yǎ:	púndó	p ú nd ó			0	1 7 4 7	AXBZ	PYNU	1	1.P.C 1.Y.V 1.N.C 1.U.V	2.0 1.5 1.75 0.8	púndó	0	459
7937	BankanTey-1844_againoncemore-3	BankanTey		again, once more	bìríyé, púndó, yǎ:	yà-á	j à - á			0	6 7 0 7	AXBZ	JA0A	1	1.J.C 1.A.V 1.0.C 1.A.V	2.0 1.5 1.75 0.8	jà-á	0	463
7938	BenTey-1844_againoncemore-1	BenTey		again, once more	píníwⁿú, íyà	íyà	í j à			0	7 6 7	XBZ	IJA	2	2.I.V 2.J.C 2.A.V	1.5 1.75 0.8	íjà	0	454
7939	BenTey-1844_againoncemore-2	BenTey		again, once more	píníwⁿú, íyà	íyà	í j à			0	7 6 7	XBZ	IJA	2	2.I.V 2.J.C 2.A.V	1.5 1.75 0.8	íjà	1	454
7943	JamsayDouentza-1844_againoncemore-1	JamsayDouentza		again, once more	pílíwé, íjé nè	pílíwé	p í l í w é			0	1 7 5 7 6 7	AXBYBZ	PILIWE	3	3.P.C 3.I.V 3.L.C 3.I.V 3.W.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	pílíwé	0	455
7944	JamsayDouentza-1844_againoncemore-2	JamsayDouentza		again, once more	pílíwé, íjé nè	ídʒé_nè	í d ʒ é + n è			0	7 1 3 7 9 4 7	XBCZ_AX	ITSE_NE	3	3.I.V 3.T.C 3.S.C 3.E.V 3._._ 3.N.C 3.E.V	1.5 1.75 1.5 0.8 0.0 2.0 1.5	ídʒé+nè	0	464 462
7945	Mombo-1844_againoncemore-1	Mombo		again, once more	nɛ̀:ŋgùlùlá // nògùlùlá, nɛ́:ŋgúlù	nɛ́.ɛ́ŋɡúlù	n ɛ́ ɛ́ ŋ ɡ ú l ù			0	4 7 7 4 1 7 5 7	AXYMBYBZ	NEENKYLY	4	4.N.C 4.E.V 4.E.V 4.N.c 4.K.C 4.Y.V 4.L.C 4.Y.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	nɛ́ɛ́ŋɡúlù	0	456
7946	Najamba-1844_againoncemore-1	Najamba		again, once more	wɔ̀ndɛ́ là	wɔ̀ndɛ́_là	w ɔ̀ nd ɛ́ + l à			0	6 7 4 7 9 5 7	AXBZ_AX	WUNE_LA	5	5.W.C 5.U.V 5.N.C 5.E.V 5._._ 5.L.C 5.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	wɔ̀ndɛ́+là	0	457 458
7947	Nanga-1844_againoncemore-1	Nanga		again, once more	bìndé, íyê, bɛ̀ndí	bìndé	b ì nd é			0	1 7 4 7	AXBZ	PINE	6	6.P.C 6.I.V 6.N.C 6.E.V	2.0 1.5 1.75 0.8	bìndé	0	459
7948	Nanga-1844_againoncemore-2	Nanga		again, once more	bìndé, íyê, bɛ̀ndí	íyê	í j ê			0	7 6 7	XBZ	IJE	6	6.I.V 6.J.C 6.E.V	1.5 1.75 0.8	íjê	0	454
7949	Nanga-1844_againoncemore-3	Nanga		again, once more	bìndé, íyê, bɛ̀ndí	bɛ̀ndí	b ɛ̀ nd í			0	1 7 4 7	AXBZ	PENI	6	6.P.C 6.E.V 6.N.C 6.I.V	2.0 1.5 1.75 0.8	bɛ̀ndí	0	466
7951	PergeTegu-1844_againoncemore-1	PergeTegu		again, once more	pílíwé, íyé nà	pílíwé	p í l í w é			0	1 7 5 7 6 7	AXBYBZ	PILIWE	7	7.P.C 7.I.V 7.L.C 7.I.V 7.W.C 7.E.V	2.0 1.5 1.75 1.3 1.75 0.8	pílíwé	0	455
7952	PergeTegu-1844_againoncemore-2	PergeTegu		again, once more	pílíwé, íyé nà	íyé_nà	í j é + n à			0	7 6 7 9 4 7	XBZ_AX	IJE_NA	7	7.I.V 7.J.C 7.E.V 7._._ 7.N.C 7.A.V	1.5 1.75 0.8 0.0 2.0 1.5	íjé+nà	0	454 462
7956	TogoKan-1844_againoncemore-1	TogoKan		again, once more	pílémɛ̀:	pílémɛ̀.ɛ̀	p í l é m ɛ̀ ɛ̀			0	1 7 5 7 4 7 7	AXBYBYZ	PILEMEE	8	8.P.C 8.I.V 8.L.C 8.E.V 8.M.C 8.E.V 8.E.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	pílémɛ̀ɛ̀	0	455
7957	TommoSoTongoTongo-1844_againoncemore-1	TommoSoTongoTongo		again, once more	ííyɛ̀lɛ̀	ííyɛ̀lɛ̀	í í j ɛ̀ l ɛ̀			0	7 7 6 7 5 7	XYBYBZ	IIJELE	9	9.I.V 9.I.V 9.J.C 9.E.V 9.L.C 9.E.V	1.5 1.3 1.75 1.3 1.75 0.8	ííjɛ̀lɛ̀	0	460
7958	ToroTegu-1844_againoncemore-1	ToroTegu		again, once more	làgú nà, yó nà	yó_nà	j ó + n à			0	6 7 9 4 7	AX_AX	JU_NA	10	10.J.C 10.U.V 10._._ 10.N.C 10.A.V	2.0 1.5 0.0 2.0 1.5	jó+nà	0	461 462
7959	ToroTegu-1844_againoncemore-2	ToroTegu		again, once more	làgú nà, yó nà	yó_nà	j ó + n à			0	6 7 9 4 7	AX_AX	JU_NA	10	10.J.C 10.U.V 10._._ 10.N.C 10.A.V	2.0 1.5 0.0 2.0 1.5	jó+nà	1	461 462
7960	YandaDom-1844_againoncemore-1	YandaDom		again, once more	íyɛ́ lá, kɔ́nɔ́y ~ kɔ́né:	íyɛ́_lá	í j ɛ́ + l á			0	7 6 7 9 5 7	XBZ_AX	IJE_LA	11	11.I.V 11.J.C 11.E.V 11._._ 11.L.C 11.A.V	1.5 1.75 0.8 0.0 2.0 1.5	íjɛ́+lá	0	454 458
7961	YandaDom-1844_againoncemore-2	YandaDom		again, once more	íyɛ́ lá, kɔ́nɔ́y ~ kɔ́né:	kɔ́nɔ́y	k ɔ́ n ɔ́ j			0	1 7 4 7 6	AXBYN	KUNUJ	11	11.K.C 11.U.V 11.N.C 11.U.V 11.J.c	2.0 1.5 1.75 1.3 0.8	kɔ́nɔ́j	0	465
7962	YandaDom-1844_againoncemore-3	YandaDom		again, once more	íyɛ́ lá, kɔ́nɔ́y ~ kɔ́né:	kɔ́né.é	k ɔ́ n é é			0	1 7 4 7 7	AXBYZ	KUNEE	11	11.K.C 11.U.V 11.N.C 11.E.V 11.E.V	2.0 1.5 1.75 1.3 0.8	kɔ́néé	0	465
7963	YornoSo-1844_againoncemore-1	YornoSo		again, once more	lě:, yâ:, yâ: lě:	yá.à_lè.é	j á à + l è é			0	6 7 7 9 5 7 7	AXZ_AXZ	JAA_LEE	12	12.J.C 12.A.V 12.A.V 12._._ 12.L.C 12.E.V 12.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	jáà+lèé	0	463 458
11964	BankanTey-1868_allentirelyinterjectionlikeadverbial-1	BankanTey		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	1	1.S.C 1.U.V 1.J.c	2.0 1.5 0.8	sój	0	483
11965	BenTey-1868_allentirelyinterjectionlikeadverbial-1	BenTey		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	2	2.S.C 2.U.V 2.J.c	2.0 1.5 0.8	sój	0	483
11967	JamsayDouentza-1868_allentirelyinterjectionlikeadverbial-1	JamsayDouentza		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	3	3.S.C 3.U.V 3.J.c	2.0 1.5 0.8	sój	0	483
11968	Mombo-1868_allentirelyinterjectionlikeadverbial-1	Mombo		all, entirely (interjection-like adverbial)	sélé:	sélé.é	s é l é é			1	3 7 5 7 7	AXBYZ	SELEE	4	4.S.C 4.E.V 4.L.C 4.E.V 4.E.V	2.0 1.5 1.75 1.3 0.8	séléé	0	484
11969	Najamba-1868_allentirelyinterjectionlikeadverbial-1	Najamba		all, entirely (interjection-like adverbial)	láy	láy	l á j			1	5 7 6	AXN	LAJ	5	5.L.C 5.A.V 5.J.c	2.0 1.5 0.8	láj	0	485
11970	Nanga-1868_allentirelyinterjectionlikeadverbial-1	Nanga		all, entirely (interjection-like adverbial)	sóy ~ só	sóy	s ó j			1	3 7 6	AXN	SUJ	6	6.S.C 6.U.V 6.J.c	2.0 1.5 0.8	sój	0	483
11971	Nanga-1868_allentirelyinterjectionlikeadverbial-2	Nanga		all, entirely (interjection-like adverbial)	sóy ~ só	só	s ó			1	3 7	AX	SU	6	6.S.C 6.U.V	2.0 1.5	só	0	483
11972	PergeTegu-1868_allentirelyinterjectionlikeadverbial-1	PergeTegu		all, entirely (interjection-like adverbial)	sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	7	7.S.C 7.U.V 7.J.c	2.0 1.5 0.8	sój	0	483
11973	TogoKan-1868_allentirelyinterjectionlikeadverbial-1	TogoKan		all, entirely (interjection-like adverbial)	fú→, sàⁿ fú→	sàⁿ_fú	s à ∼ + f ú			1	3 7 4 9 3 7	AXN_AX	SA9_BY	8	8.S.C 8.A.V 8.9.c 8._._ 8.B.C 8.Y.V	2.0 1.5 0.8 0.0 2.0 1.5	sà∼+fú	0	486 487
11974	TommoSoTongoTongo-1868_allentirelyinterjectionlikeadverbial-1	TommoSoTongoTongo		all, entirely (interjection-like adverbial)	láyni	láyni	l á j n i			1	5 7 6 4 7	AXMBZ	LAJNI	9	9.L.C 9.A.V 9.J.c 9.N.C 9.I.V	2.0 1.5 1.1 1.75 0.8	lájni	0	485
11920	BankanTey-1869_allevery-1	BankanTey		all, every	bê:	bé-è	b é - è			1	1 7 0 7	AXBZ	PE0E	1	1.P.C 1.E.V 1.0.C 1.E.V	2.0 1.5 1.75 0.8	bé-è	0	495
11927	JamsayDouentza-1869_allevery-1	JamsayDouentza		all, every	cɛ̂w, fú:, sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	3	3.S.C 3.U.V 3.J.c	2.0 1.5 0.8	sój	1	496
11928	JamsayDouentza-1869_allevery-2	JamsayDouentza		all, every	cɛ̂w, fú:, sóy	sóy	s ó j			1	3 7 6	AXN	SUJ	3	3.S.C 3.U.V 3.J.c	2.0 1.5 0.8	sój	1	496
11930	Mombo-1869_allevery-1	Mombo		all, every	sélè:	sélè.è	s é l è è			1	3 7 5 7 7	AXBYZ	SELEE	4	4.S.C 4.E.V 4.L.C 4.E.V 4.E.V	2.0 1.5 1.75 1.3 0.8	sélèè	0	497
11931	Najamba-1869_allevery-1	Najamba		all, every	dîn	dîn	d î n			1	1 7 4	AXN	TIN	5	5.T.C 5.I.V 5.N.c	2.0 1.5 0.8	dîn	0	498
11932	Nanga-1869_allevery-1	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	kéréw	k é r é w			1	1 7 5 7 6	AXBYN	KEREW	6	6.K.C 6.E.V 6.R.C 6.E.V 6.W.c	2.0 1.5 1.75 1.3 0.8	kéréw	0	499
11933	Nanga-1869_allevery-2	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	pɔ́s	p ɔ́ s			1	1 7 3	AXN	PUS	6	6.P.C 6.U.V 6.S.c	2.0 1.5 0.8	pɔ́s	0	504
11934	Nanga-1869_allevery-3	Nanga		all, every	kéréw, pɔ́s, bé:ndè, pú→, fú→, bú→	bú	b ú			1	1 7	AX	PY	6	6.P.C 6.Y.V	2.0 1.5	bú	0	503
11936	PergeTegu-1869_allevery-1	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kɛ̂w	k ɛ̂ w			1	1 7 6	AXN	KEW	7	7.K.C 7.E.V 7.W.c	2.0 1.5 0.8	kɛ̂w	0	499
11937	PergeTegu-1869_allevery-2	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kéréw	k é r é w			1	1 7 5 7 6	AXBYN	KEREW	7	7.K.C 7.E.V 7.R.C 7.E.V 7.W.c	2.0 1.5 1.75 1.3 0.8	kéréw	0	499
11938	PergeTegu-1869_allevery-3	PergeTegu		all, every	kɛ̂w, pú→, kéréw	kéréw	k é r é w			1	1 7 5 7 6	AXBYN	KEREW	7	7.K.C 7.E.V 7.R.C 7.E.V 7.W.c	2.0 1.5 1.75 1.3 0.8	kéréw	1	499
11941	TogoKan-1869_allevery-1	TogoKan		all, every	sâⁿ	sâⁿ	s â ∼			1	3 7 4	AXN	SA9	8	8.S.C 8.A.V 8.9.c	2.0 1.5 0.8	sâ∼	0	500
11942	TommoSoTongoTongo-1869_allevery-1	TommoSoTongoTongo		all, every	kɛ́m	kɛ́m	k ɛ́ m			1	1 7 4	AXN	KEM	9	9.K.C 9.E.V 9.M.c	2.0 1.5 0.8	kɛ́m	0	501
11943	ToroTegu-1869_allevery-1	ToroTegu		all, every	yà:fú: ~ yàgàfú:, cěwlà:fú:, cɛ̌yyà:fú:, kǒwlèyà:fú:, kěylèyà:fú:	kěylèyà.àfú.ú	k ě j l è j à à f ú ú			1	1 7 6 5 7 6 7 7 3 7 7	AXMBYBYYBYZ	KEJLEJAABYY	10	10.K.C 10.E.V 10.J.c 10.L.C 10.E.V 10.J.C 10.A.V 10.A.V 10.B.C 10.Y.V 10.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.3 1.75 1.3 0.8	kějlèjààfúú	0	502
11944	YandaDom-1869_allevery-1	YandaDom		all, every	cɛ̂m, pú→	pú	p ú			1	1 7	AX	PY	11	11.P.C 11.Y.V	2.0 1.5	pú	0	503
11945	YornoSo-1869_allevery-1	YornoSo		all, every	pú→	pú	p ú			1	1 7	AX	PY	12	12.P.C 12.Y.V	2.0 1.5	pú	0	503
7964	BankanTey-1887_always-1	BankanTey		always	mùkâ:ⁿ kálà, mùkâ:ⁿ bè:	mùká.àⁿ_bè.è	m ù k á à ∼ + b è è			0	4 7 1 7 7 4 9 1 7 7	AXBYYN_AXZ	MYKAA9_PEE	1	1.M.C 1.Y.V 1.K.C 1.A.V 1.A.V 1.9.c 1._._ 1.P.C 1.E.V 1.E.V	2.0 1.5 1.75 1.3 1.3 0.8 0.0 2.0 1.5 0.8	mùkáà∼+bèè	0	512 513
7965	BenTey-1887_always-1	BenTey		always	àsú→, àsú→ dàⁿ wôy, ùsú dàⁿ wôy	ùsú_dàⁿ_wôy	ù s ú + d à ∼ + w ô j			0	7 3 7 9 1 7 4 9 6 7 6	XBZ_AXN_AXN	YSY_TA9_WUJ	2	2.Y.V 2.S.C 2.Y.V 2._._ 2.T.C 2.A.V 2.9.c 2._._ 2.W.C 2.U.V 2.J.c	1.5 1.75 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ùsú+dà∼+wôj	0	514 515 516
7966	BenTey-1887_always-2	BenTey		always	àsú→, àsú→ dàⁿ wôy, ùsú dàⁿ wôy	ùsú_dàⁿ_wôy	ù s ú + d à ∼ + w ô j			0	7 3 7 9 1 7 4 9 6 7 6	XBZ_AXN_AXN	YSY_TA9_WUJ	2	2.Y.V 2.S.C 2.Y.V 2._._ 2.T.C 2.A.V 2.9.c 2._._ 2.W.C 2.U.V 2.J.c	1.5 1.75 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5 0.8	ùsú+dà∼+wôj	1	514 515 516
7972	JamsayDouentza-1887_always-1	JamsayDouentza		always	já:, já: mà já:, dògùrù kâ:ⁿ	dòɡùrù_ká.àⁿ	d ò ɡ ù r ù + k á à ∼			0	1 7 1 7 5 7 9 1 7 7 4	AXBYBZ_AXYN	TUKYRY_KAA9	3	3.T.C 3.U.V 3.K.C 3.Y.V 3.R.C 3.Y.V 3._._ 3.K.C 3.A.V 3.A.V 3.9.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.3 0.8	dòɡùrù+káà∼	0	517 518
7973	Mombo-1887_always-1	Mombo		always	wàgàrù sélé:	wàɡàrù_sélé.é	w à ɡ à r ù + s é l é é			0	6 7 1 7 5 7 9 3 7 5 7 7	AXBYBZ_AXBYZ	WAKARY_SELEE	4	4.W.C 4.A.V 4.K.C 4.A.V 4.R.C 4.Y.V 4._._ 4.S.C 4.E.V 4.L.C 4.E.V 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	wàɡàrù+séléé	0	519 520
7974	Najamba-1887_always-1	Najamba		always	àsú:, wágátì dîn	wáɡátì_dîn	w á ɡ á t ì + d î n			0	6 7 1 7 1 7 9 1 7 4	AXBYBZ_AXN	WAKATI_TIN	5	5.W.C 5.A.V 5.K.C 5.A.V 5.T.C 5.I.V 5._._ 5.T.C 5.I.V 5.N.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 0.8	wáɡátì+dîn	0	521 522
7975	Nanga-1887_always-1	Nanga		always	àsú→	àsú	à s ú			0	7 3 7	XBZ	ASY	6	6.A.V 6.S.C 6.Y.V	1.5 1.75 0.8	àsú	0	514
7977	PergeTegu-1887_always-1	PergeTegu		always	à:sú→, sú→ à:bádà	súà.àbádà	s ú à à b á d à			0	3 7 7 7 1 7 1 7	AXYYBYBZ	SYAAPATA	7	7.S.C 7.Y.V 7.A.V 7.A.V 7.P.C 7.A.V 7.T.C 7.A.V	2.0 1.5 1.3 1.3 1.75 1.3 1.75 0.8	súààbádà	0	523
7980	TogoKan-1887_always-1	TogoKan		always	jáwò→	dʒáwò	d ʒ á w ò			0	1 3 7 6 7	ACXBZ	TSAWU	8	8.T.C 8.S.C 8.A.V 8.W.C 8.U.V	2.0 1.5 1.5 1.75 0.8	dʒáwò	0	524
7981	TommoSoTongoTongo-1887_always-1	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	àsúú_kɛ́m	à s ú ú + k ɛ́ m			0	7 3 7 7 9 1 7 4	XBYZ_AXN	ASYY_KEM	9	9.A.V 9.S.C 9.Y.V 9.Y.V 9._._ 9.K.C 9.E.V 9.M.c	1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	àsúú+kɛ́m	0	514 525
7982	TommoSoTongoTongo-1887_always-2	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	ábádá	á b á d á			0	7 1 7 1 7	XBYBZ	APATA	9	9.A.V 9.P.C 9.A.V 9.T.C 9.A.V	1.5 1.75 1.3 1.75 0.8	ábádá	0	523
7983	TommoSoTongoTongo-1887_always-3	TommoSoTongoTongo		always	àsúú kɛ́m, ábádá, bǎy kɛ́m	bǎy_kɛ́m	b ǎ j + k ɛ́ m			0	1 7 6 9 1 7 4	AXN_AXN	PAJ_KEM	9	9.P.C 9.A.V 9.J.c 9._._ 9.K.C 9.E.V 9.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	bǎj+kɛ́m	0	528 525
7984	ToroTegu-1887_always-1	ToroTegu		always	tùwⁿɔ́ kálá:	tùw.∼ɔ́_kálá.á	t ù w <<∼>> ɔ́ + k á l á á			0	1 7 6 0 7 9 1 7 5 7 7	AXMBZ_AXBYZ	TYW0U_KALAA	10	10.T.C 10.Y.V 10.W.c 10.0.C 10.U.V 10._._ 10.K.C 10.A.V 10.L.C 10.A.V 10.A.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	tùw<<∼>>ɔ́+káláá	0	526 527
7985	YandaDom-1887_always-1	YandaDom		always	àsú→	àsú	à s ú			0	7 3 7	XBZ	ASY	11	11.A.V 11.S.C 11.Y.V	1.5 1.75 0.8	àsú	0	514
7986	YornoSo-1887_always-1	YornoSo		always	bǎy pú→, já→ mà já→, já→	dʒá	d ʒ á			0	1 3 7	ACX	TSA	12	12.T.C 12.S.C 12.A.V	2.0 1.5 1.5	dʒá	0	524
17321	Mombo-1915_andxandynouns-1	Mombo		and (X and Y, nouns)	ńdô:	ńdó-ò	n d ó - ò			1	4 1 7 0 7	ACYBZ	NTU0U	4	4.N.C 4.T.C 4.U.V 4.0.C 4.U.V	2.0 1.5 1.3 1.75 0.8	ndó-ò	0	539
1776	BankanTey-1937_ankle-1	BankanTey		ankle	lɔ̀sɔ̀kɔ̀rɔ́	lɔ̀sɔ̀-kɔ̀rɔ́	l ɔ̀ s ɔ̀ - k ɔ̀ r ɔ́			0	5 7 3 7 0 1 7 5 7	AXBYBCYBZ	LUSU0KURU	1	1.L.C 1.U.V 1.S.C 1.U.V 1.0.C 1.K.C 1.U.V 1.R.C 1.U.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	lɔ̀sɔ̀-kɔ̀rɔ́	0	541
1777	BenTey-1937_ankle-1	BenTey		ankle	lɔ̀sɔ̀[kúkúrù]	lɔ̀sɔ̀-kúkú-rù	l ɔ̀ s ɔ̀ - k ú k ú - r ù			0	5 7 3 7 0 1 7 1 7 0 5 7	AXBYBCYBYBCZ	LUSU0KYKY0RY	2	2.L.C 2.U.V 2.S.C 2.U.V 2.0.C 2.K.C 2.Y.V 2.K.C 2.Y.V 2.0.C 2.R.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 1.75 1.5 0.8	lɔ̀sɔ̀-kúkú-rù	0	541
1781	JamsayDouentza-1937_ankle-1	JamsayDouentza		ankle	kɔ̀: kɔ̀rɔ́	kɔ̀.ɔ̀_kɔ̀rɔ́	k ɔ̀ ɔ̀ + k ɔ̀ r ɔ́			0	1 7 7 9 1 7 5 7	AXZ_AXBZ	KUU_KURU	3	3.K.C 3.U.V 3.U.V 3._._ 3.K.C 3.U.V 3.R.C 3.U.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	kɔ̀ɔ̀+kɔ̀rɔ́	0	542 543
1782	Mombo-1937_ankle-1	Mombo		ankle	sí: párù	sí.í_párù	s í í + p á r ù			0	3 7 7 9 1 7 5 7	AXZ_AXBZ	SII_PARY	4	4.S.C 4.I.V 4.I.V 4._._ 4.P.C 4.A.V 4.R.C 4.Y.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	síí+párù	0	544 545
1783	Najamba-1937_ankle-1	Najamba		ankle	nà:dígìn	nà.àdí-ɡìn	n à à d í - ɡ ì n			0	4 7 7 1 7 0 1 7 4	AXYBYBCYN	NAATI0KIN	5	5.N.C 5.A.V 5.A.V 5.T.C 5.I.V 5.0.C 5.K.C 5.I.V 5.N.c	2.0 1.5 1.3 1.75 1.3 1.75 1.5 1.3 0.8	nààdí-ɡìn	0	546
1784	Nanga-1937_ankle-1	Nanga		ankle	lɔ̀sɔ̀kɔ̀rɔ́	lɔ̀sɔ̀-kɔ̀rɔ́	l ɔ̀ s ɔ̀ - k ɔ̀ r ɔ́			0	5 7 3 7 0 1 7 5 7	AXBYBCYBZ	LUSU0KURU	6	6.L.C 6.U.V 6.S.C 6.U.V 6.0.C 6.K.C 6.U.V 6.R.C 6.U.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	lɔ̀sɔ̀-kɔ̀rɔ́	0	541
