ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Grouped_Segments,Grouped_Plural_Segments,Plural_Segments,Plural_Form,Dialect
JamsayMondoro-3485_digsth-1,,JamsayMondoro,3485_digsth,jǎ:ⁿ,jǎ:ⁿ,dʒ ǎː ∼,,heathdogon,,,,,dʒ ǎː ∼,,,,
Mombo-3485_digsth-1,,Mombo,3485_digsth,gánjé,gánjé,ɡ á ⁿdʒ é,,heathdogon,,,,,ɡ á ⁿdʒ é,,,,
Najamba-3485_digsth-1,,Najamba,3485_digsth,gǔl\\gùlè,gùlè,ɡ ù l è,,heathdogon,,,,,ɡ ù l è,,,,
Nanga-3485_digsth-1,,Nanga,3485_digsth,"gànjí, gùnjó",gànjí,ɡ à ⁿdʒ í,,heathdogon,,,,,ɡ à ⁿdʒ í,,,,
Penange-3485_digsth-1,,Penange,3485_digsth,gájé,gájé,ɡ á dʒ é,,heathdogon,,,,,ɡ á dʒ é,,,,
PergeTegu-3485_digsth-1,,PergeTegu,3485_digsth,gànjá,gànjá,ɡ à ⁿdʒ á,,heathdogon,,,,,ɡ à ⁿdʒ á,,,,
TebulUre-3485_digsth-1,,TebulUre,3485_digsth,gùló (gùlótì),gùló,ɡ ù l ó,,heathdogon,,,,,ɡ ù l ó,,,,
Tiranige-3485_digsth-1,,Tiranige,3485_digsth,kɔ́lɔ́,kɔ́lɔ́,k ɔ́ l ɔ́,,heathdogon,,,,,k ɔ́ l ɔ́,,,,
TogoKan-3485_digsth-1,,TogoKan,3485_digsth,jǎ:,jǎ:,dʒ ǎː,,heathdogon,,,,,dʒ ǎː,,,,
TommoSoTongoTongo-3485_digsth-1,,TommoSoTongoTongo,3485_digsth,"gùló, wànjá",gùló,ɡ ù l ó,,heathdogon,,,,,ɡ ù l ó,,,,
ToroTegu-3485_digsth-1,,ToroTegu,3485_digsth,gàsú\\gàsá,gàsá,ɡ à s á,,heathdogon,,,,,ɡ à s á,,,,
YandaDom-3485_digsth-1,,YandaDom,3485_digsth,gùló\\gùlòlí,gùló,ɡ ù l ó,,heathdogon,,,,,ɡ ù l ó,,,,
YornoSo-3485_digsth-1,,YornoSo,3485_digsth,gùló\\gǔl,gùló,ɡ ù l ó,,heathdogon,,,,,ɡ ù l ó,,,,
Ampari-4484_gotosleepfallasleepsleep-1,,Ampari,4484_gotosleepfallasleepsleep,"é:ndò (ɛ̀:ndé, é:ndérí)",ɛ̀:ndé,ɛ̀ː ⁿd é,,heathdogon,,,,,ɛ̀ː ⁿd é,,,,
BankanTey-4484_gotosleepfallasleepsleep-1,,BankanTey,4484_gotosleepfallasleepsleep,níyⁿɛ́,níyⁿɛ́,n í y ∼ ɛ́,,heathdogon,,,,,n í y ∼ ɛ́,,,,
BenTey-4484_gotosleepfallasleepsleep-1,,BenTey,4484_gotosleepfallasleepsleep,jìrènî: ní:yⁿí,jìrè-nî:_ní:yⁿí,dʒ ì r è + n îː + n íː y ∼ í,,heathdogon,,,,,dʒ ì r è + n îː + n íː y ∼ í,,,,
Bunoge-4484_gotosleepfallasleepsleep-1,,Bunoge,4484_gotosleepfallasleepsleep,dó:yè,dó:yè,d óː j è,,heathdogon,,,,,d óː j è,,,,
DogulDomKundialang-4484_gotosleepfallasleepsleep-1,,DogulDomKundialang,4484_gotosleepfallasleepsleep,nòyyé,nòy-yé,n ò j + j é,,heathdogon,,,,,n ò j + j é,,,,
DonnoSo-4484_gotosleepfallasleepsleep-1,,DonnoSo,4484_gotosleepfallasleepsleep,gìrî: yéyyè:,gìrî:_yéyy-è:,ɡ ì r îː + j é j j + èː,,heathdogon,,,,,ɡ ì r îː + j é j j + èː,,,,
Gourou-4484_gotosleepfallasleepsleep-1,,Gourou,4484_gotosleepfallasleepsleep,gìní ní:,gìní_ní:,ɡ ì n í + n íː,,heathdogon,,,,,ɡ ì n í + n íː,,,,
JamsayDouentza-4484_gotosleepfallasleepsleep-1,,JamsayDouentza,4484_gotosleepfallasleepsleep,jìnî: ní:,jìnî:_ní:,dʒ ì n îː + n íː,,heathdogon,,,,,dʒ ì n îː + n íː,,,,
JamsayMondoro-4484_gotosleepfallasleepsleep-1,,JamsayMondoro,4484_gotosleepfallasleepsleep,jìnî: ní:,jìnî:_ní:,dʒ ì n îː + n íː,,heathdogon,,,,,dʒ ì n îː + n íː,,,,
Mombo-4484_gotosleepfallasleepsleep-1,,Mombo,4484_gotosleepfallasleepsleep,nó:yè,nó:yè,n óː j è,,heathdogon,,,,,n óː j è,,,,
Najamba-4484_gotosleepfallasleepsleep-1,,Najamba,4484_gotosleepfallasleepsleep,nóyè nóy\\nòyè,nòyè,n ò j è,,heathdogon,,,,,n ò j è,,,,
Nanga-4484_gotosleepfallasleepsleep-1,,Nanga,4484_gotosleepfallasleepsleep,"níyⁿɛ́, gìrèníyⁿɛ̂ níyⁿɛ́",níyⁿɛ́,n í y ∼ ɛ́,,heathdogon,,,,,n í y ∼ ɛ́,,,,
Penange-4484_gotosleepfallasleepsleep-1,,Penange,4484_gotosleepfallasleepsleep,nó:yè ~ nó:è,nó:yè,n óː j è,,heathdogon,,,,,n óː j è,,,,
PergeTegu-4484_gotosleepfallasleepsleep-1,,PergeTegu,4484_gotosleepfallasleepsleep,gìnî: níyⁿé,gìnî:_níyⁿé,ɡ ì n îː + n í y ∼ é,,heathdogon,,,,,ɡ ì n îː + n í y ∼ é,,,,
TebulUre-4484_gotosleepfallasleepsleep-1,,TebulUre,4484_gotosleepfallasleepsleep,jìrè[níŋgí] ní: (ní:yà),jìrè-_ní:,dʒ ì r è + n íː,,heathdogon,,,,,dʒ ì r è + n íː,,,,
Tiranige-4484_gotosleepfallasleepsleep-1,,Tiranige,4484_gotosleepfallasleepsleep,nóyó ~ náyó,nóyó,n ó j ó,,heathdogon,,,,,n ó j ó,,,,
TogoKan-4484_gotosleepfallasleepsleep-1,,TogoKan,4484_gotosleepfallasleepsleep,gìnɛ́ nɔ́wⁿì:,gìnɛ́_nɔ́wⁿ-ì:,ɡ ì n ɛ́ + n ɔ́ w ə ∼ + ìː,,heathdogon,,,,,ɡ ì n ɛ́ + n ɔ́ w.ə ∼ + ìː,,,,
TommoSoTongoTongo-4484_gotosleepfallasleepsleep-1,,TommoSoTongoTongo,4484_gotosleepfallasleepsleep,(gìré) yéyíyé,yéyí-yé,j é j í + j é,,heathdogon,,,,,j é j í + j é,,,,
ToroTegu-4484_gotosleepfallasleepsleep-1,,ToroTegu,4484_gotosleepfallasleepsleep,jìró léy\\léyó,léyó,l é j ó,,heathdogon,,,,,l é j ó,,,,
YandaDom-4484_gotosleepfallasleepsleep-1,,YandaDom,4484_gotosleepfallasleepsleep,nìyⁿé\\nìyⁿélì,nìyⁿé,n ì y ∼ é,,heathdogon,,,,,n ì y ∼ é,,,,
YornoSo-4484_gotosleepfallasleepsleep-1,,YornoSo,4484_gotosleepfallasleepsleep,gìrî: yé:,gìrî:_yé:,ɡ ì r îː + j éː,,heathdogon,,,,,ɡ ì r îː + j éː,,,,
BankanTey-3639_dreamverbonly-1,,BankanTey,3639_dreamverbonly,dìré,dìré,d ì r é,,heathdogon,,,,,d ì r é,,,,
BenTey-3639_dreamverbonly-1,,BenTey,3639_dreamverbonly,dìré,dìré,d ì r é,,heathdogon,,,,,d ì r é,,,,
Bunoge-3639_dreamverbonly-1,,Bunoge,3639_dreamverbonly,má:yè,má:yè,m áː j è,,heathdogon,,,,,m áː j è,,,,
DogulDomBendiely-3639_dreamverbonly-1,,DogulDomBendiely,3639_dreamverbonly,yùlɛ́,yùlɛ́,j ù l ɛ́,,heathdogon,,,,,j ù l ɛ́,,,,
DonnoSo-3639_dreamverbonly-1,,DonnoSo,3639_dreamverbonly,yèré\\yérè,yèré,j è r é,,heathdogon,,,,,j è r é,,,,
Gourou-3639_dreamverbonly-1,,Gourou,3639_dreamverbonly,mòsó,mòsó,m ò s ó,,heathdogon,,,,,m ò s ó,,,,
JamsayDouentza-3639_dreamverbonly-1,,JamsayDouentza,3639_dreamverbonly,mùɲó,mùɲó,m ù ɲ ó,,heathdogon,,,,,m ù ɲ ó,,,,
JamsayMondoro-3639_dreamverbonly-1,,JamsayMondoro,3639_dreamverbonly,mùɲó,mùɲó,m ù ɲ ó,,heathdogon,,,,,m ù ɲ ó,,,,
Mombo-3639_dreamverbonly-1,,Mombo,3639_dreamverbonly,ámánjè,ámánjè,á m á ⁿdʒ è,,heathdogon,,,,,á m á ⁿdʒ è,,,,
Najamba-3639_dreamverbonly-1,,Najamba,3639_dreamverbonly,màŋgíríyɛ́,màŋgírí-yɛ́,m à ŋ ɡ í r í + j ɛ́,,heathdogon,,,,,m à ŋ ɡ í r í + j ɛ́,,,,
Nanga-3639_dreamverbonly-1,,Nanga,3639_dreamverbonly,mònjúró,mònjúró,m ò ⁿdʒ ú r ó,,heathdogon,,,,,m ò ⁿdʒ ú r ó,,,,
Penange-3639_dreamverbonly-1,,Penange,3639_dreamverbonly,ámbáyè (ɲ),ámbáyè,á ⁿb á j è,,heathdogon,,,,,á ⁿb á j è,,,,
PergeTegu-3639_dreamverbonly-1,,PergeTegu,3639_dreamverbonly,mɔ̀:ɲɔ́,mɔ̀:ɲɔ́,m ɔ̀ː ɲ ɔ́,,heathdogon,,,,,m ɔ̀ː ɲ ɔ́,,,,
Tiranige-3639_dreamverbonly-1,,Tiranige,3639_dreamverbonly,yámánjó,yámánjó,j á m á ⁿdʒ ó,,heathdogon,,,,,j á m á ⁿdʒ ó,,,,
TogoKan-3639_dreamverbonly-1,,TogoKan,3639_dreamverbonly,mùɲúrⁿù\\mùɲɔ́rⁿɔ́,mùɲɔ́rⁿɔ́,m ù ɲ ɔ́ r ∼ ɔ́,,heathdogon,,,,,m ù ɲ ɔ́ r ∼ ɔ́,,,,
TommoSoTongoTongo-3639_dreamverbonly-1,,TommoSoTongoTongo,3639_dreamverbonly,yèlé,yèlé,j è l é,,heathdogon,,,,,j è l é,,,,
ToroTegu-3639_dreamverbonly-1,,ToroTegu,3639_dreamverbonly,mò:sú\\mò:só,mò:só,m òː s ó,,heathdogon,,,,,m òː s ó,,,,
YandaDom-3639_dreamverbonly-1,,YandaDom,3639_dreamverbonly,màzíndíyɛ́\\màzìndìyàlí,màzíndí-yɛ́,m à z í ⁿd í + j ɛ́,,heathdogon,,,,,m à z í ⁿd í + j ɛ́,,,,
YornoSo-3639_dreamverbonly-1,,YornoSo,3639_dreamverbonly,yèlé\\yèlé,yèlé,j è l é,,heathdogon,,,,,j è l é,,,,
BankanTey-9305_wakeupawaken-1,,BankanTey,9305_wakeupawaken,bìyô: ǹjírí,bìyô:_ǹjírí,b ì j ôː + n ə̀ dʒ í r í,,heathdogon,,,,,b ì j ôː + n.ə̀ dʒ í r í,,,,
BenTey-9305_wakeupawaken-1,,BenTey,9305_wakeupawaken,yùrɔ́,yùrɔ́,j ù r ɔ́,,heathdogon,,,,,j ù r ɔ́,,,,
Bunoge-9305_wakeupawaken-1,,Bunoge,9305_wakeupawaken,yúlɛ̀,yúlɛ̀,j ú l ɛ̀,,heathdogon,,,,,j ú l ɛ̀,,,,
DogulDomBendiely-9305_wakeupawaken-1,,DogulDomBendiely,9305_wakeupawaken,"yùlìyɛ́, yùlɛ́",yùlìyɛ́,j ù l ì j ɛ́,,heathdogon,,,,,j ù l ì j ɛ́,,,,
DonnoSo-9305_wakeupawaken-1,,DonnoSo,9305_wakeupawaken,yèmé\\yémè,yèmé,j è m é,,heathdogon,,,,,j è m é,,,,
JamsayDouentza-9305_wakeupawaken-1,,JamsayDouentza,9305_wakeupawaken,ɲùwⁿó,ɲùwⁿó,ɲ ù w ə ∼ ó,,heathdogon,,,,,ɲ ù w.ə ∼ ó,,,,
JamsayMondoro-9305_wakeupawaken-1,,JamsayMondoro,9305_wakeupawaken,ɲùwⁿó,ɲùwⁿó,ɲ ù w ə ∼ ó,,heathdogon,,,,,ɲ ù w.ə ∼ ó,,,,
Mombo-9305_wakeupawaken-1,,Mombo,9305_wakeupawaken,yúlɛ́,yúlɛ́,j ú l ɛ́,,heathdogon,,,,,j ú l ɛ́,,,,
Najamba-9305_wakeupawaken-1,,Najamba,9305_wakeupawaken,wùlíyɛ́,wùlí-yɛ́,w ù l í + j ɛ́,,heathdogon,,,,,w ù l í + j ɛ́,,,,
Nanga-9305_wakeupawaken-1,,Nanga,9305_wakeupawaken,wùrɔ́,wùrɔ́,w ù r ɔ́,,heathdogon,,,,,w ù r ɔ́,,,,
Penange-9305_wakeupawaken-1,,Penange,9305_wakeupawaken,yúlɛ́,yúlɛ́,j ú l ɛ́,,heathdogon,,,,,j ú l ɛ́,,,,
PergeTegu-9305_wakeupawaken-1,,PergeTegu,9305_wakeupawaken,ɲùwⁿɔ̀,ɲùwⁿɔ̀,ɲ ù w ə ∼ ɔ̀,,heathdogon,,,,,ɲ ù w.ə ∼ ɔ̀,,,,
TebulUre-9305_wakeupawaken-1,,TebulUre,9305_wakeupawaken,yùlɛ́,yùlɛ́,j ù l ɛ́,,heathdogon,,,,,j ù l ɛ́,,,,
Tiranige-9305_wakeupawaken-1,,Tiranige,9305_wakeupawaken,yúlyɔ́ ~ yúlíyɔ́ (Boui & Ningo),yúl-yɔ́,j ú l + j ɔ́,,heathdogon,,,,,j ú l + j ɔ́,,,,
TogoKan-9305_wakeupawaken-1,,TogoKan,9305_wakeupawaken,gìnɛ́ ɲǔ:\\ɲú:,gìnɛ́_ɲǔ:,ɡ ì n ɛ́ + ɲ ǔː,,heathdogon,,,,,ɡ ì n ɛ́ + ɲ ǔː,,,,
TommoSoTongoTongo-9305_wakeupawaken-1,,TommoSoTongoTongo,9305_wakeupawaken,yèmé,yèmé,j è m é,,heathdogon,,,,,j è m é,,,,
ToroTegu-9305_wakeupawaken-1,,ToroTegu,9305_wakeupawaken,yⁿɔ̌m\\yⁿɔ̀wⁿɔ́,yⁿɔ̀wⁿɔ́,y ∼ ɔ̀ w ə ∼ ɔ́,,heathdogon,,,,,y ∼ ɔ̀ w.ə ∼ ɔ́,,,,
YornoSo-9305_wakeupawaken-1,,YornoSo,9305_wakeupawaken,"íŋélé\\íŋíl (also ""get up"")",íŋé-lé,í ŋ é + l é,,heathdogon,,,,,í ŋ é + l é,,,,
BankanTey-7251_restrelax-1,,BankanTey,7251_restrelax,súmírⁿí,súmírⁿí,s ú m í r ∼ í,,heathdogon,,,,,s ú m í r ∼ í,,,,
BenTey-7251_restrelax-1,,BenTey,7251_restrelax,sú:rⁿú,sú:rⁿú,s úː r ∼ ú,,heathdogon,,,,,s úː r ∼ ú,,,,
Bunoge-7251_restrelax-1,,Bunoge,7251_restrelax,ʔólándè,ʔólándè,ʔ ó l á ⁿd è,,heathdogon,,,,,ʔ ó l á ⁿd è,,,,
DogulDomBendiely-7251_restrelax-1,,DogulDomBendiely,7251_restrelax,"nìnìlìyé, nìnìlí",nìnì-lì-yé,n ì n ì + l ì + j é,,heathdogon,,,,,n ì n ì + l ì + j é,,,,
DonnoSo-7251_restrelax-1,,DonnoSo,7251_restrelax,dè:lé:\\dé:lìỳ,dè:l-é:,d èː l + éː,,heathdogon,,,,,d èː l + éː,,,,
JamsayDouentza-7251_restrelax-1,,JamsayDouentza,7251_restrelax,sú:rⁿó,sú:rⁿó,s úː r ∼ ó,,heathdogon,,,,,s úː r ∼ ó,,,,
Mombo-7251_restrelax-1,,Mombo,7251_restrelax,nɛ́llɛ̀,nɛ́llɛ̀,n ɛ́ l l ɛ̀,,heathdogon,,,,,n ɛ́ l l ɛ̀,,,,
Najamba-7251_restrelax-1,,Najamba,7251_restrelax,síŋgílíy\\sìŋgìlìyè,sìŋgìlì-yè,s ì ŋ ɡ ì l ì + j è,,heathdogon,,,,,s ì ŋ ɡ ì l ì + j è,,,,
Nanga-7251_restrelax-1,,Nanga,7251_restrelax,"súmúrⁿí, súmírⁿí",súmúrⁿí,s ú m ú r ∼ í,,heathdogon,,,,,s ú m ú r ∼ í,,,,
Penange-7251_restrelax-1,,Penange,7251_restrelax,néllú nɛ́llɛ̀,néllú_nɛ́llɛ̀,n é l l ú + n ɛ́ l l ɛ̀,,heathdogon,,,,,n é l l ú + n ɛ́ l l ɛ̀,,,,
PergeTegu-7251_restrelax-1,,PergeTegu,7251_restrelax,súmnó,súmnó,s ú m n ó,,heathdogon,,,,,s ú m n ó,,,,
Tiranige-7251_restrelax-1,,Tiranige,7251_restrelax,álándíyó,álándí-yó,á l á ⁿd í + j ó,,heathdogon,,,,,á l á ⁿd í + j ó,,,,
TogoKan-7251_restrelax-1,,TogoKan,7251_restrelax,sǎⁿ dɛ̌:rⁿì,sǎⁿ_dɛ̌:rⁿì,s ǎ ∼ + d ɛ̌ː r ∼ ì,,heathdogon,,,,,s ǎ ∼ + d ɛ̌ː r ∼ ì,,,,
TommoSoTongoTongo-7251_restrelax-1,,TommoSoTongoTongo,7251_restrelax,nínnílíyé,nínní-lí-yé,n í n n í + l í + j é,,heathdogon,,,,,n í n n í + l í + j é,,,,
YandaDom-7251_restrelax-1,,YandaDom,7251_restrelax,súmɔ́\\súmálì,súmɔ́,s ú m ɔ́,,heathdogon,,,,,s ú m ɔ́,,,,
YornoSo-7251_restrelax-1,,YornoSo,7251_restrelax,dɛ̌:rⁿɛ́:,dɛ̌:rⁿ-ɛ́:,d ɛ̌ː r ∼ + ɛ́ː,,heathdogon,,,,,d ɛ̌ː r ∼ + ɛ́ː,,,,
BankanTey-761_modernbed-1,,BankanTey,761_modernbed,lî:,lî:,l îː,,heathdogon,,,,,l îː,,,,
BenTey-761_modernbed-1,,BenTey,761_modernbed,lî:,lî:,l îː,,heathdogon,,,,,l îː,,,,
DonnoSo-761_modernbed-1,,DonnoSo,761_modernbed,lî:,lî:,l îː,,heathdogon,,,,,l îː,,,,
JamsayDouentza-761_modernbed-1,,JamsayDouentza,761_modernbed,lǐ:,lǐ:,l ǐː,,heathdogon,,,,,l ǐː,,,,
Mombo-761_modernbed-1,,Mombo,761_modernbed,dúlú,dúlú,d ú l ú,,heathdogon,,,,,d ú l ú,,,,
Najamba-761_modernbed-1,,Najamba,761_modernbed,dílán,dílán,d í l á n,,heathdogon,,,,,d í l á n,,,,
Nanga-761_modernbed-1,,Nanga,761_modernbed,lî:,lî:,l îː,,heathdogon,,,,,l îː,,,,
PergeTegu-761_modernbed-1,,PergeTegu,761_modernbed,té:lú,té:lú,t éː l ú,,heathdogon,,,,,t éː l ú,,,,
Tiranige-761_modernbed-1,,Tiranige,761_modernbed,lí:,lí:,l íː,,heathdogon,,,,,l íː,,,,
TogoKan-761_modernbed-1,,TogoKan,761_modernbed,lí:,lí:,l íː,,heathdogon,,,,,l íː,,,,
TommoSoTongoTongo-761_modernbed-1,,TommoSoTongoTongo,761_modernbed,líí,líí,l í í,,heathdogon,,,,,l í.í,,,,
YandaDom-761_modernbed-1,,YandaDom,761_modernbed,bìyè,bìyè,b ì j è,,heathdogon,,,,,b ì j è,,,,
YornoSo-761_modernbed-1,,YornoSo,761_modernbed,lî:,lî:,l îː,,heathdogon,,,,,l îː,,,,
BankanTey-6721_pillowofrags-1,,BankanTey,6721_pillowofrags,kù: túŋgúrúmbô:,kù:_túŋgúrú-mbô:,k ùː + t ú ŋ ɡ ú r ú + ⁿb ôː,,heathdogon,,,,,k ùː + t ú ŋ ɡ ú r ú + ⁿb ôː,,,,
BenTey-6721_pillowofrags-1,,BenTey,6721_pillowofrags,kù:tùŋgùrî:,kù:-tùŋgùrî:,k ùː + t ù ŋ ɡ ù r îː,,heathdogon,,,,,k ùː + t ù ŋ ɡ ù r îː,,,,
Gourou-6721_pillowofrags-1,,Gourou,6721_pillowofrags,kù:ⁿtúŋúrⁿú,kù:ⁿ-túŋúrⁿú,k ùː ∼ + t ú ŋ ú r ∼ ú,,heathdogon,,,,,k ùː ∼ + t ú ŋ ú r ∼ ú,,,,
JamsayDouentza-6721_pillowofrags-1,,JamsayDouentza,6721_pillowofrags,kù:ⁿtùŋùrⁿú,kù:ⁿ-tùŋùrⁿú,k ùː ∼ + t ù ŋ ù r ∼ ú,,heathdogon,,,,,k ùː ∼ + t ù ŋ ù r ∼ ú,,,,
Mombo-6721_pillowofrags-1,,Mombo,6721_pillowofrags,kò: tùnjí,kò:_tùnjí,k òː + t ù ⁿdʒ í,,heathdogon,,,,,k òː + t ù ⁿdʒ í,,,,
Najamba-6721_pillowofrags-1,,Najamba,6721_pillowofrags,kì:[tǔŋgò]\\[tùŋgî:],kì:-tǔŋ-gò,k ìː + t ǔ ŋ + ɡ ò,,heathdogon,,,,,k ìː + t ǔ ŋ + ɡ ò,k ìː + t ù ŋ ɡ + îː,k ìː + t ù ŋ ɡ + îː,kì:-tùŋg-î:,
Nanga-6721_pillowofrags-1,,Nanga,6721_pillowofrags,kù:tùŋî,kù:-tùŋî,k ùː + t ù ŋ î,,heathdogon,,,,,k ùː + t ù ŋ î,,,,
PergeTegu-6721_pillowofrags-1,,PergeTegu,6721_pillowofrags,kù:tùŋgùrú,kù:-tùŋgùrú,k ùː + t ù ŋ ɡ ù r ú,,heathdogon,,,,,k ùː + t ù ŋ ɡ ù r ú,,,,
Tiranige-6721_pillowofrags-1,,Tiranige,6721_pillowofrags,kògò túŋgíyé,kògò_túŋgí-yé,k ò ɡ ò + t ú ŋ ɡ í + j é,,heathdogon,,,,,k ò ɡ ò + t ú ŋ ɡ í + j é,,,,
TogoKan-6721_pillowofrags-1,,TogoKan,6721_pillowofrags,kùⁿtùŋùrⁿú,kùⁿ-tùŋùrⁿú,k ù ∼ + t ù ŋ ù r ∼ ú,,heathdogon,,,,,k ù ∼ + t ù ŋ ù r ∼ ú,,,,
TommoSoTongoTongo-6721_pillowofrags-1,,TommoSoTongoTongo,6721_pillowofrags,kùù tùŋú,kùù_tùŋú,k ù ù ∼ + t ù ŋ ú,,heathdogon,,,,,k ù.ù ∼ + t ù ŋ ú,,,,
ToroTegu-6721_pillowofrags-1,,ToroTegu,6721_pillowofrags,tállà,tállà,t á l l à,,heathdogon,,,,,t á l l à,,,,
YandaDom-6721_pillowofrags-1,,YandaDom,6721_pillowofrags,kò:tù:ndù,kò:-tù:ndù,k òː + t ùː ⁿd ù,,heathdogon,,,,,k òː + t ùː ⁿd ù,,,,
YornoSo-6721_pillowofrags-1,,YornoSo,6721_pillowofrags,kù:túŋúrú,kù:-túŋúrú,k ùː + t ú ŋ ú r ú,,heathdogon,,,,,k ùː + t ú ŋ ú r ú,,,,
BenTey-5820_makeaholeinwoodenhandle-1,,BenTey,5820_makeaholeinwoodenhandle,gɔ᷈: gɔ̌,gɔ᷈:_gɔ̌,ɡ ɔ̌ː + ɡ ɔ̌,,heathdogon,,,,,ɡ ɔ̌ː + ɡ ɔ̌,,,,
DonnoSo-5820_makeaholeinwoodenhandle-1,,DonnoSo,5820_makeaholeinwoodenhandle,sɔ́bɔ̀\\sɔ́bɛ̀,sɔ́b-ɛ̀,s ɔ́ b + ɛ̀,,heathdogon,,,,,s ɔ́ b + ɛ̀,,,,
Mombo-5820_makeaholeinwoodenhandle-1,,Mombo,5820_makeaholeinwoodenhandle,sɔ́bɛ́,sɔ́bɛ́,s ɔ́ b ɛ́,,heathdogon,,,,,s ɔ́ b ɛ́,,,,
Najamba-5820_makeaholeinwoodenhandle-1,,Najamba,5820_makeaholeinwoodenhandle,sɔ́bɛ́,sɔ́bɛ́,s ɔ́ b ɛ́,,heathdogon,,,,,s ɔ́ b ɛ́,,,,
Nanga-5820_makeaholeinwoodenhandle-1,,Nanga,5820_makeaholeinwoodenhandle,gɔ᷈: gɔ̌:,gɔ᷈:_gɔ̌:,ɡ ɔ̌ː + ɡ ɔ̌ː,,heathdogon,,,,,ɡ ɔ̌ː + ɡ ɔ̌ː,,,,
PergeTegu-5820_makeaholeinwoodenhandle-1,,PergeTegu,5820_makeaholeinwoodenhandle,sɔ́:,sɔ́:,s ɔ́ː,,heathdogon,,,,,s ɔ́ː,,,,
TogoKan-5820_makeaholeinwoodenhandle-1,,TogoKan,5820_makeaholeinwoodenhandle,sɔ́wɔ́,sɔ́wɔ́,s ɔ́ w ɔ́,,heathdogon,,,,,s ɔ́ w ɔ́,,,,
TommoSoTongoTongo-5820_makeaholeinwoodenhandle-1,,TommoSoTongoTongo,5820_makeaholeinwoodenhandle,sɔ́bɔ́,sɔ́bɔ́,s ɔ́ b ɔ́,,heathdogon,,,,,s ɔ́ b ɔ́,,,,
YandaDom-5820_makeaholeinwoodenhandle-1,,YandaDom,5820_makeaholeinwoodenhandle,kúzɔ́\\kúzálì,kúzɔ́,k ú z ɔ́,,heathdogon,,,,,k ú z ɔ́,,,,
YornoSo-5820_makeaholeinwoodenhandle-1,,YornoSo,5820_makeaholeinwoodenhandle,sɔ́bɔ́\\sɔ́bɔ́,sɔ́bɔ́-,s ɔ́ b ɔ́,,heathdogon,,,,,s ɔ́ b ɔ́,,,,
Ampari-1142_sbmammalbitesb-1,,Ampari,1142_sbmammalbitesb,"dígò (dígɛ́, dígɛ́rí)",dígɛ́,d í ɡ ɛ́,,heathdogon,,,,,d í ɡ ɛ́,,,,
BankanTey-1142_sbmammalbitesb-1,,BankanTey,1142_sbmammalbitesb,kúwó,kúwó,k ú w ó,,heathdogon,,,,,k ú w ó,,,,
BenTey-1142_sbmammalbitesb-1,,BenTey,1142_sbmammalbitesb,kúwó,kúwó,k ú w ó,,heathdogon,,,,,k ú w ó,,,,
Bunoge-1142_sbmammalbitesb-1,,Bunoge,1142_sbmammalbitesb,núnjè,núnjè,n ú ⁿdʒ è,,heathdogon,,,,,n ú ⁿdʒ è,,,,
DonnoSo-1142_sbmammalbitesb-1,,DonnoSo,1142_sbmammalbitesb,kɛ́rɛ̀\\kɛ́rɛ̀,kɛ́rɛ̀,k ɛ́ r ɛ̀,,heathdogon,,,,,k ɛ́ r ɛ̀,,,,
Gourou-1142_sbmammalbitesb-1,,Gourou,1142_sbmammalbitesb,kɛ́rɛ́,kɛ́rɛ́,k ɛ́ r ɛ́,,heathdogon,,,,,k ɛ́ r ɛ́,,,,
JamsayDouentza-1142_sbmammalbitesb-1,,JamsayDouentza,1142_sbmammalbitesb,cɛ́rɛ́,cɛ́rɛ́,tʃ ɛ́ r ɛ́,,heathdogon,,,,,tʃ ɛ́ r ɛ́,,,,
JamsayMondoro-1142_sbmammalbitesb-1,,JamsayMondoro,1142_sbmammalbitesb,cɛ́rɛ́,cɛ́rɛ́,tʃ ɛ́ r ɛ́,,heathdogon,,,,,tʃ ɛ́ r ɛ́,,,,
Mombo-1142_sbmammalbitesb-1,,Mombo,1142_sbmammalbitesb,núŋgɛ́,núŋgɛ́,n ú ŋ ɡ ɛ́,,heathdogon,,,,,n ú ŋ ɡ ɛ́,,,,
Najamba-1142_sbmammalbitesb-1,,Najamba,1142_sbmammalbitesb,kɛ́rɛ́,kɛ́rɛ́,k ɛ́ r ɛ́,,heathdogon,,,,,k ɛ́ r ɛ́,,,,
Nanga-1142_sbmammalbitesb-1,,Nanga,1142_sbmammalbitesb,kúwó,kúwó,k ú w ó,,heathdogon,,,,,k ú w ó,,,,
Penange-1142_sbmammalbitesb-1,,Penange,1142_sbmammalbitesb,núŋgɛ́,núŋgɛ́,n ú ŋ ɡ ɛ́,,heathdogon,,,,,n ú ŋ ɡ ɛ́,,,,
PergeTegu-1142_sbmammalbitesb-1,,PergeTegu,1142_sbmammalbitesb,kɛ́rɛ́,kɛ́rɛ́,k ɛ́ r ɛ́,,heathdogon,,,,,k ɛ́ r ɛ́,,,,
TebulUre-1142_sbmammalbitesb-1,,TebulUre,1142_sbmammalbitesb,cɛ́rɛ́ (cɛ́rɛ́tì),cɛ́rɛ́,tʃ ɛ́ r ɛ́,,heathdogon,,,,,tʃ ɛ́ r ɛ́,,,,
